table_name,discovered_in_cisadm_dictionary,in_workstream_dictionary,workstreams,in_domain_metadata,num_rows,last_analyzed,stats_population_status,stats_freshness
CI_PFRELTY_PFTY,Y,N,,N,0,2026-01-07 21:30:53,empty,stale
CI_PHONE_TYPE,Y,N,,N,4,2026-01-24 22:15:05,populated,stale
CI_PHONE_TYPE_L,Y,N,,N,4,2026-01-24 22:15:05,populated,stale
CI_PKG,Y,N,,N,4,2026-01-07 21:30:53,populated,stale
CI_PKG_CRT,Y,N,,N,4,2026-01-07 21:30:53,populated,stale
CI_PKG_CRT_GRP,Y,N,,N,4,2026-01-07 21:30:54,populated,stale
CI_PKG_CRT_GRP_L,Y,N,,N,4,2026-01-07 21:30:54,populated,stale
CI_PKG_FLD_OVRD,Y,N,,N,0,2026-01-07 21:30:54,empty,stale
CI_PKG_FLD_OVRD_L,Y,N,,N,0,2026-01-07 21:30:54,empty,stale
CI_PKG_INSTR,Y,N,,N,0,2026-01-07 21:30:54,empty,stale
CI_PKG_INSTR_L,Y,N,,N,0,2026-01-07 21:30:54,empty,stale
CI_PKG_K,Y,N,,N,4,2026-01-07 21:30:54,populated,stale
CI_PKG_L,Y,N,,N,4,2026-01-07 21:30:54,populated,stale
CI_PKG_SA_TYPE,Y,N,,N,0,2026-01-07 21:30:54,empty,stale
CI_PORTAL,Y,N,,N,1153,2026-01-09 02:12:42,populated,stale
CI_PORTAL_L,Y,N,,N,1153,2026-01-09 02:12:33,populated,stale
CI_PORTAL_OPT,Y,N,,N,1742,2026-01-09 02:12:41,populated,stale
CI_PORTAL_ZONE,Y,N,,N,2518,2026-01-09 02:12:46,populated,stale
CI_POST_DFLT,Y,N,,N,1,2026-02-13 02:16:57,populated,stale
CI_PP,Y,N,,N,6764,2026-02-13 02:17:01,populated,stale
CI_PP_K,Y,N,,N,6763,2026-01-07 21:30:55,populated,stale
CI_PP_SCHED_PAY,Y,N,,N,8720,2026-02-04 02:18:26,populated,stale
CI_PP_TYPE,Y,N,,N,2,2026-01-09 02:12:14,populated,stale
CI_PP_TYPE_L,Y,N,,N,2,2026-01-13 02:15:05,populated,stale
CI_PREM,Y,Y,common,Y,12149,2026-02-14 22:23:52,populated,stale
CI_PREM_BKUP,Y,N,,N,47305,2026-01-07 21:30:55,populated,stale
CI_PREM_CHAR,Y,Y,common,Y,65670,2026-02-12 02:14:26,populated,stale
CI_PREM_CHAR_1116,Y,N,,N,89820,2026-01-07 21:30:56,populated,stale
CI_PREM_CHAR_BK_1021,Y,N,,N,47960,2026-01-07 21:30:56,populated,stale
CI_PREM_CHAR_BK_1030,Y,N,,N,47957,2026-01-07 21:30:56,populated,stale
CI_PREM_CHAR_TMP,Y,N,,N,37779,2026-01-07 21:30:57,populated,stale
CI_PREM_GEO,Y,Y,common,Y,23299,2026-01-16 02:05:38,populated,stale
CI_PREM_K,Y,N,,N,12139,2026-01-07 21:30:57,populated,stale
CI_PREM_TYPE,Y,N,,N,10,2026-01-16 02:05:29,populated,stale
CI_PREM_TYPE_L,Y,N,,N,10,2026-01-10 22:18:28,populated,stale
CI_PRM_ALT_ADDR,Y,N,,N,0,2026-01-07 21:30:57,empty,stale
CI_PRM_ALT_ADDR_K,Y,N,,N,0,2026-01-07 21:30:57,empty,stale
CI_PROP_DCL_RSN,Y,N,,N,0,2026-01-07 21:30:57,empty,stale
CI_PROP_DCL_RSN_L,Y,N,,N,0,2026-01-07 21:30:57,empty,stale
CI_PROTOCOL,Y,N,,N,0,2026-01-07 21:30:57,empty,stale
CI_PROTOCOL_L,Y,N,,N,0,2026-01-07 21:30:57,empty,stale
CI_QTE_RTE_TYPE,Y,N,,N,0,2026-01-07 21:30:57,empty,stale
CI_QTE_RTE_TYPE_L,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_QUOTE,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_QUOTE_DTL,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_QUOTE_DTL_K,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_QUOTE_K,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_QUOTE_RTG,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_RC,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_RC_CHAR,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_RC_CRT,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_RC_CRT_GRP,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_RC_CRT_GRP_L,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_RC_GL_DST,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_RC_L,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_RC_XREF,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_RDR_TMPL,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_READER_REM,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_READER_REM_L,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_READ_OUT_TYP,Y,N,,N,0,2026-01-07 21:30:58,empty,stale
CI_READ_OUT_TYP_L,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REBATE_CLAIM,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REBATE_CLAIM_CHAR,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REBATE_CLAIM_K,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REBATE_CLAIM_LOG,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REBATE_CLAIM_LOG_PARM,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REBATE_DEFN,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REBATE_DEFN_L,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REBATE_LINE,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REBATE_LINE_CHAR,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REG,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REG_CHAR,Y,N,,N,0,2026-01-07 21:30:59,empty,stale
CI_REG_DATA,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REG_DATA_SET,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REG_DATA_SET_K,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REG_DS_EXC,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REG_DS_EXP,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REG_K,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REG_READ,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REG_READ_K,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REG_RULE,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REG_RULE_L,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REP,Y,N,,N,1,2026-01-07 21:31:00,populated,stale
CI_REPL_ACCT,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REPL_CNTL,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REP_L,Y,N,,N,1,2026-01-07 21:31:00,populated,stale
CI_RETIRE_RSN,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_RETIRE_RSN_L,Y,N,,N,0,2026-01-07 21:31:00,empty,stale
CI_REV_CL,Y,N,,N,5,2026-01-09 02:12:28,populated,stale
CI_REV_CL_L,Y,N,,N,5,2026-01-09 02:12:29,populated,stale
CI_ROLE,Y,N,,N,44,2026-02-21 22:16:49,populated,stale
CI_ROLE_L,Y,N,,N,44,2026-01-17 22:11:34,populated,stale
CI_ROLE_USER,Y,N,,N,714,2026-01-09 02:12:34,populated,stale
CI_ROOT_DIFF,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_ROOT_INSTR,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_ROOT_INSTR_K,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_ROOT_OBJ,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_ROOT_OBJ_EXC,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_ROOT_OBJ_EXP,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_ROOT_OBJ_K,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_ROOT_OBJ_PK,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_RPT_OPTION,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_RR_STAGE_UP,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_RS,Y,N,,N,139,2026-02-11 02:18:56,populated,stale
CI_RS_BMSG,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_RS_L,Y,Y,billing,N,139,2026-02-11 02:19:10,populated,stale
CI_RS_MTR_CFGTY,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_RS_REG_RULE,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_RS_SQ_RULE,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_RS_SUB_RS,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_RV,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_RV_L,Y,N,,N,0,2026-01-07 21:31:01,empty,stale
CI_SA,Y,Y,new_services,Y,143173,2026-02-04 02:18:31,populated,stale
CI_SATY_ALG,Y,N,,N,336,2026-02-13 02:16:57,populated,stale
CI_SATY_COPTY,Y,N,,N,0,2026-01-07 21:31:02,empty,stale
CI_SATY_SARELTY,Y,N,,N,0,2026-01-07 21:31:02,empty,stale
CI_SATY_TMAPRTY,Y,N,,N,0,2026-01-07 21:31:02,empty,stale
CI_SAT_ADJ_PROF,Y,N,,N,280,2026-02-13 02:16:58,populated,stale
CI_SAT_NB_RULE,Y,N,,N,0,2026-01-07 21:31:02,empty,stale
CI_SAT_PFRELTY,Y,N,,N,0,2026-01-07 21:31:02,empty,stale
CI_SA_BK_1102,Y,N,,N,194469,2026-01-07 21:31:02,populated,stale
CI_SA_CHAR,Y,N,,N,1538,2026-01-09 02:12:43,populated,stale
CI_SA_CHAR_TMP,Y,N,,N,0,2026-01-07 21:31:03,empty,stale
CI_SA_CONTERM,Y,N,,N,0,2026-01-07 21:31:03,empty,stale
CI_SA_CONT_QTY,Y,N,,N,0,2026-01-07 21:31:03,empty,stale
CI_SA_COP,Y,N,,N,0,2026-01-07 21:31:03,empty,stale
CI_SA_COP_K,Y,N,,N,0,2026-01-07 21:31:03,empty,stale
CI_SA_COP_OVRD,Y,N,,N,0,2026-01-07 21:31:03,empty,stale
CI_SA_INTV_PF,Y,N,,N,0,2026-01-07 21:31:03,empty,stale
CI_SA_K,Y,N,,N,141494,2026-01-07 21:31:03,populated,stale
CI_SA_MSG,Y,N,,N,0,2026-01-07 21:31:03,empty,stale
CI_SA_NB_PARM,Y,N,,N,0,2026-01-07 21:31:04,empty,stale
CI_SA_RCHG_HIST,Y,N,,N,19960,2026-01-16 02:05:41,populated,stale
CI_SA_REL,Y,N,,N,0,2026-01-07 21:31:04,empty,stale
CI_SA_REL_K,Y,N,,N,0,2026-01-07 21:31:04,empty,stale
CI_SA_REL_TYPE,Y,N,,N,0,2026-01-07 21:31:04,empty,stale
CI_SA_REL_TYPE_L,Y,N,,N,0,2026-01-07 21:31:04,empty,stale
CI_SA_RS_HIST,Y,N,,N,69865,2026-01-23 02:18:58,populated,stale
CI_SA_SP,Y,N,,N,64656,2026-01-16 02:06:28,populated,stale
CI_SA_SP_CHAR,Y,N,,N,0,2026-01-07 21:31:04,empty,stale
CI_SA_SP_FA,Y,N,,N,100273,2026-01-16 02:06:33,populated,stale
CI_SA_SP_K,Y,N,,N,64650,2026-01-07 21:31:04,populated,stale
CI_SA_SP_TYPE,Y,N,,N,98,2026-01-16 02:05:26,populated,stale
CI_SA_TC,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SA_TOU_MAP,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SA_TYPE,Y,N,,N,118,2026-02-17 02:19:56,populated,stale
CI_SA_TYPE_BC,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SA_TYPE_CHAR,Y,N,,N,115,2026-01-16 02:05:30,populated,stale
CI_SA_TYPE_L,Y,N,,N,116,2026-02-13 02:15:56,populated,stale
CI_SA_TYPE_RS,Y,N,,N,161,2026-02-14 22:22:37,populated,stale
CI_SCM,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCMTY_SATY,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCMTY_SUBCAT,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCMTY_SUBCAT_L,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCM_ACCT,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCM_CHAR,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCM_K,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCM_NCTV_RSN,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCM_NCTV_RSN_L,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCM_TYPE,Y,N,,N,0,2026-01-07 21:31:05,empty,stale
CI_SCM_TYPE_ALG,Y,N,,N,0,2026-01-07 21:31:06,empty,stale
CI_SCM_TYPE_L,Y,N,,N,0,2026-01-07 21:31:06,empty,stale
CI_SCR,Y,N,,N,10955,2026-01-15 02:21:40,populated,stale
CI_SCR_CRT,Y,N,,N,0,2026-01-07 21:31:06,empty,stale
CI_SCR_CRT_GRP,Y,N,,N,0,2026-01-07 21:31:06,empty,stale
CI_SCR_CRT_GRP_L,Y,N,,N,0,2026-01-07 21:31:06,empty,stale
CI_SCR_DA,Y,N,,N,42010,2026-01-13 02:15:08,populated,stale
CI_SCR_FLD_MAP,Y,N,,N,0,2026-01-07 21:31:06,empty,stale
CI_SCR_L,Y,N,,N,10955,2026-01-17 22:11:36,populated,stale
CI_SCR_PRMPT,Y,N,,N,526,2026-01-09 02:12:37,populated,stale
CI_SCR_PRMPT_L,Y,N,,N,526,2026-01-09 02:12:35,populated,stale
CI_SCR_STEP,Y,N,,N,35784,2026-01-15 02:21:57,populated,stale
CI_SCR_STEP_L,Y,N,,N,35809,2026-02-04 02:18:28,populated,stale
CI_SC_AUTH_LVL,Y,N,,N,6,2026-01-16 02:05:29,populated,stale
CI_SC_AUTH_LVL_L,Y,N,,N,6,2026-01-07 21:31:07,populated,stale
CI_SC_EVT,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SC_EVTTY_ALG,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SC_EVT_FT,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SC_EVT_FT_K,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SC_EVT_K,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SC_EVT_TYPE,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SC_EVT_TYPE_L,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SC_TYPE,Y,N,,N,3,2026-01-16 02:05:28,populated,stale
CI_SC_TYPE_L,Y,N,,N,3,2026-01-07 21:31:07,populated,stale
CI_SEAS_SHIFT,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SEAS_TM_SHIFT,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SEAS_TM_SHIFT_L,Y,N,,N,0,2026-01-07 21:31:07,empty,stale
CI_SEQ,Y,N,,N,5,2026-02-27 02:12:54,populated,stale
CI_SEV_CRIT,Y,N,,N,188,2026-01-16 02:05:26,populated,stale
CI_SEV_EVT,Y,N,,N,139046,2026-02-27 02:13:03,populated,stale
CI_SEV_EVT_1031,Y,N,,N,159,2026-01-07 21:31:08,populated,stale
CI_SEV_EVT_CC,Y,N,,N,13525,2026-02-27 02:15:26,populated,stale
CI_SEV_EVT_CC_1031,Y,N,,N,38,2026-01-07 21:31:08,populated,stale
CI_SEV_EVT_DEP,Y,N,,N,56818,2026-02-27 02:13:00,populated,stale
CI_SEV_EVT_DEP_1031,Y,N,,N,112,2026-01-07 21:31:08,populated,stale
CI_SEV_EVT_FA,Y,N,,N,9660,2026-02-05 02:20:47,populated,stale
CI_SEV_EVT_FA_1031,Y,N,,N,43,2026-01-07 21:31:08,populated,stale
CI_SEV_EVT_TYPE,Y,N,,N,16,2026-02-24 02:13:38,populated,stale
CI_SEV_EVT_TYPE_L,Y,N,,N,16,2026-01-31 22:17:15,populated,stale
CI_SEV_PROC,Y,N,,N,31174,2026-02-27 02:13:15,populated,stale
CI_SEV_PROC_1031,Y,N,,N,45,2026-01-07 21:31:09,populated,stale
CI_SEV_PROC_K,Y,N,,N,31174,2026-02-27 02:13:14,populated,stale
CI_SEV_PROC_K_1031,Y,N,,N,45,2026-01-07 21:31:09,populated,stale
CI_SEV_PROC_TMP,Y,N,,N,7,2026-01-09 02:12:16,populated,stale
CI_SEV_PROC_TMP_L,Y,N,,N,7,2026-01-16 02:05:25,populated,stale
CI_SEV_RESP,Y,N,,N,20,2026-02-27 02:15:24,populated,stale
CI_SEV_RESP_DEP,Y,N,,N,6,2026-02-27 02:15:23,populated,stale
CI_SIC,Y,N,,N,0,2026-01-07 21:31:09,empty,stale
CI_SIC_L,Y,N,,N,0,2026-01-07 21:31:09,empty,stale
CI_SP,Y,Y,field_ops|field_tasks|meter_ops,Y,32976,2026-02-17 02:19:59,populated,stale
CI_SPR,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SPR_BMSG,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SPR_CHAR,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SPR_L,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SPR_POST,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SPR_SARELTY,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SPR_VALID,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SPTY_ITEMTY,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SPTY_MTRTY,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SP_CHAR,Y,Y,new_services,N,35039,2026-01-09 02:13:24,populated,stale
CI_SP_EQ,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SP_GEO,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SP_ITEM_EVT,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SP_ITEM_HIST,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SP_ITEM_HIST_K,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SP_K,Y,N,,N,32966,2026-01-07 21:31:10,populated,stale
CI_SP_MTR_EVT,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SP_MTR_HIST,Y,N,,N,0,2026-01-07 21:31:10,empty,stale
CI_SP_MTR_HIST_K,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SP_MULT_ITEM,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SP_OP_AREA,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SP_RTE,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SP_RTE_CFG,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SP_TYPE,Y,N,,N,20,2026-02-12 02:14:25,populated,stale
CI_SP_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SP_TYPE_EQ,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SP_TYPE_L,Y,N,,N,20,2026-01-16 02:05:26,populated,stale
CI_SQI,Y,N,,N,43,2026-01-09 02:12:24,populated,stale
CI_SQI_L,Y,N,,N,43,2026-01-09 02:12:17,populated,stale
CI_SQ_RULE,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SQ_RULE_L,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SS_ADDR_OVRD,Y,N,,N,6,2026-02-18 02:12:08,populated,stale
CI_SS_OPT,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SS_OPT_COP,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SS_OPT_IP,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SS_OPT_L,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SS_OPT_TC,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SS_OPT_TMAP,Y,N,,N,0,2026-01-07 21:31:11,empty,stale
CI_SS_PHONE_OVRD,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STATE,Y,N,,N,72,2026-01-15 02:21:35,populated,stale
CI_STATE_L,Y,N,,N,72,2026-01-09 02:12:19,populated,stale
CI_STK_LOC,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STK_LOC_CHAR,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STK_LOC_L,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STM,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STM_CNST,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STM_CNST_DTL,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STM_CNST_DTL_K,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STM_CNST_K,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STM_CYC,Y,N,,N,1,2026-01-07 21:31:12,populated,stale
CI_STM_CYC_L,Y,N,,N,1,2026-01-07 21:31:12,populated,stale
CI_STM_CYC_SCH,Y,N,,N,12,2026-01-07 21:31:12,populated,stale
CI_STM_DTL,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STM_DTL_K,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STM_K,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_STM_RTE_TY,Y,N,,N,1,2026-02-13 02:16:57,populated,stale
CI_STM_RTE_TY_L,Y,N,,N,1,2026-01-07 21:31:12,populated,stale
CI_SVC_RTE_STG_DWN,Y,N,,N,0,2026-01-07 21:31:12,empty,stale
CI_SVC_RTE_STG_DWN_K,Y,N,,N,0,2026-01-07 21:31:13,empty,stale
CI_SVC_TYPE,Y,N,,N,7,2026-01-15 02:21:35,populated,stale
CI_SVC_TYPE_L,Y,N,,N,7,2026-01-20 02:18:24,populated,stale
CI_SVC_TYP_DFLT,Y,N,,N,0,2026-01-07 21:31:13,empty,stale
CI_SYSDATA_LOG,Y,N,,N,0,2026-01-07 21:31:13,empty,stale
CI_TAX_EX_TYPE,Y,N,,N,4,2026-01-23 02:18:52,populated,stale
CI_TAX_EX_TYPE_L,Y,N,,N,4,2026-01-23 02:18:51,populated,stale
CI_TC,Y,N,,N,0,2026-01-07 21:31:13,empty,stale
CI_TC_L,Y,N,,N,0,2026-01-07 21:31:13,empty,stale
CI_TD_DRLKEY,Y,N,,N,441247,2026-01-09 02:14:11,populated,stale
CI_TD_DRLKEY_1031,Y,N,,N,188,2026-01-07 21:31:14,populated,stale
CI_TD_DRLKEY_TY,Y,N,,N,351,2026-01-16 02:05:32,populated,stale
CI_TD_ENTRY,Y,N,,N,441108,2026-02-04 02:18:39,populated,stale
CI_TD_ENTRY_1031,Y,N,,N,188,2026-01-07 21:31:15,populated,stale
CI_TD_ENTRY_CHA,Y,N,,N,1134269,2026-02-27 02:15:44,populated,stale
CI_TD_ENTRY_CHA_1031,Y,N,,N,900,2026-01-07 21:31:16,populated,stale
CI_TD_ENTRY_K,Y,N,,N,441103,2026-01-07 21:31:16,populated,stale
CI_TD_ENTRY_K_1031,Y,N,,N,188,2026-01-07 21:31:17,populated,stale
CI_TD_EX_LIST,Y,N,,N,27,2026-01-23 02:18:51,populated,stale
CI_TD_LOG,Y,N,,N,1169647,2026-01-23 02:20:02,populated,stale
CI_TD_LOG_1031,Y,N,,N,295,2026-01-07 21:31:19,populated,stale
CI_TD_MSG_PARM,Y,N,,N,693572,2026-01-23 02:19:12,populated,stale
CI_TD_MSG_PARM_1031,Y,N,,N,360,2026-01-07 21:31:20,populated,stale
CI_TD_SRTKEY,Y,N,,N,1434966,2026-02-27 02:15:28,populated,stale
CI_TD_SRTKEY_1031,Y,N,,N,553,2026-01-07 21:31:21,populated,stale
CI_TD_SRTKEY_TY,Y,N,,N,783,2026-01-23 02:18:52,populated,stale
CI_TD_SRTKEY_TY_L,Y,N,,N,783,2026-01-23 02:18:53,populated,stale
CI_TD_TYPE,Y,N,,N,326,2026-01-09 02:12:37,populated,stale
CI_TD_TYPE_ALG,Y,N,,N,15,2026-01-23 02:18:51,populated,stale
CI_TD_TYPE_CHAR,Y,N,,N,5,2026-01-09 02:12:14,populated,stale
CI_TD_TYPE_L,Y,N,,N,326,2026-01-09 02:12:41,populated,stale
CI_TD_VAL_ROLE,Y,N,,N,431,2026-01-09 02:12:18,populated,stale
CI_TENDER_TYPE,Y,N,,N,17,2026-01-16 02:05:30,populated,stale
CI_TENDER_TYPE_L,Y,N,,N,17,2026-01-21 02:21:38,populated,stale
CI_THRD_PTY,Y,N,,N,1,2026-01-15 02:21:35,populated,stale
CI_THRD_PTY_L,Y,N,,N,1,2026-01-30 02:21:34,populated,stale
CI_TIME_ZONE,Y,N,,N,8,2026-01-09 02:12:32,populated,stale
CI_TIME_ZONE_L,Y,N,,N,8,2026-01-09 02:12:15,populated,stale
CI_TMAP_COM_CAL,Y,N,,N,0,2026-01-07 21:31:21,empty,stale
CI_TMAP_COM_DAY,Y,N,,N,0,2026-01-07 21:31:21,empty,stale
CI_TMAP_COM_WK,Y,N,,N,0,2026-01-07 21:31:21,empty,stale
CI_TMAP_REL,Y,N,,N,0,2026-01-07 21:31:21,empty,stale
CI_TMAP_RELTY,Y,N,,N,0,2026-01-07 21:31:21,empty,stale
CI_TMAP_RELTY_L,Y,N,,N,0,2026-01-07 21:31:21,empty,stale
CI_TMAP_TMPL,Y,N,,N,0,2026-01-07 21:31:21,empty,stale
CI_TMAP_TMPL_L,Y,N,,N,0,2026-01-07 21:31:22,empty,stale
CI_TMAP_TYPE,Y,N,,N,0,2026-01-07 21:31:22,empty,stale
CI_TMAP_TYPE_L,Y,N,,N,0,2026-01-07 21:31:22,empty,stale
CI_TMAP_TYP_ALG,Y,N,,N,0,2026-01-07 21:31:22,empty,stale
CI_TNDR_CTL,Y,N,,N,5145,2026-02-04 02:18:27,populated,stale
CI_TNDR_CTL_CHAR,Y,N,,N,0,2026-01-07 21:31:22,empty,stale
CI_TNDR_CTL_K,Y,N,,N,5143,2026-01-07 21:31:22,populated,stale
CI_TNDR_CTL_ST,Y,N,,N,48,2026-01-07 21:31:22,populated,stale
CI_TNDR_DEP,Y,N,,N,518,2026-02-13 02:16:59,populated,stale
CI_TNDR_DEP_K,Y,N,,N,518,2026-01-07 21:31:22,populated,stale
CI_TNDR_END_BAL,Y,N,,N,7142,2026-01-16 02:05:35,populated,stale
CI_TNDR_SRCE,Y,N,,N,36,2026-01-16 02:05:26,populated,stale
CI_TNDR_SRCE_L,Y,N,,N,36,2026-01-16 02:05:30,populated,stale
CI_TNDR_ST_EXCP,Y,N,,N,0,2026-01-07 21:31:22,empty,stale
CI_TOS,Y,N,,N,0,2026-01-07 21:31:22,empty,stale
CI_TOS_CAN_RSN,Y,N,,N,0,2026-01-07 21:31:22,empty,stale
