OWNER,TABLE_NAME,CONSTRAINT_NAME,CONSTRAINT_TYPE,STATUS,VALIDATED,DEFERRABLE,DEFERRED,DELETE_RULE,REFERENCED_OWNER,REFERENCED_TABLE_NAME,SEARCH_CONDITION_VC
CISADM,C1_CALC_RULE_CHAR,SYS_C00114353,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CALC_RULE_CHAR,SYS_C00114354,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SRCH_CHAR_VAL"" IS NOT NULL"
CISADM,C1_CALC_RULE_CHAR,SYS_C00120728,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CALC_RULE_CRT,SYS_C00118197,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_GRP_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118198,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_RULE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118199,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CR_CRT_EXEC_SEQ"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118200,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CR_CRT_FLD_TYPE_FLG"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118201,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CR_CRT_CMP_OPR_FLG"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118202,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CRT_COMP_VAL"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118203,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CR_CRT_TRUE_FLG"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118204,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CR_CRT_FALSE_FLG"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118205,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CR_CRT_INSF_FLG"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118206,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CRT_FLD_ALG_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118207,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_TYPE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118208,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CR_CRT_CHAR_ENT_FLG"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118209,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CONT_QTY_TYPE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118210,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""BF_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118211,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""UOM_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118212,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""TOU_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118213,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SQI_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118214,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""BUS_OBJ_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00118215,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT,SYS_C00119464,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115181,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_GRP_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115182,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_RULE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115183,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CR_CRT_EXEC_SEQ"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115184,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_TYPE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115185,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115186,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115187,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADHOC_CHAR_VAL"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115188,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK1"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115189,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK2"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115190,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK3"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115191,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK4"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115192,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK5"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115193,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00115194,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SRCH_CHAR_VAL"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_CHAR,SYS_C00119492,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CALC_RULE_CRT_L,SYS_C00111319,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_GRP_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_L,SYS_C00111320,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_RULE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_L,SYS_C00111321,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CR_CRT_EXEC_SEQ"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_L,SYS_C00111322,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_L,SYS_C00111323,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR100"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_L,SYS_C00111324,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCRLONG"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_L,SYS_C00111325,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CALC_RULE_CRT_L,SYS_C00120950,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CALC_RULE_L,SYS_C00113805,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_GRP_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_L,SYS_C00113806,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_RULE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_L,SYS_C00113807,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_L,SYS_C00113808,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR_TMPLT"" IS NOT NULL"
CISADM,C1_CALC_RULE_L,SYS_C00113809,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR100"" IS NOT NULL"
CISADM,C1_CALC_RULE_L,SYS_C00113810,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCRLONG"" IS NOT NULL"
CISADM,C1_CALC_RULE_L,SYS_C00113811,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CALC_RULE_L,SYS_C00121152,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CALC_RULE_MBR_CAT,SYS_C00121026,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CALC_RULE_MBR_CAT,SYS_C0097654,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_GRP_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_MBR_CAT,SYS_C0097655,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_RULE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_MBR_CAT,SYS_C0097656,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_TYPE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_MBR_CAT,SYS_C0097657,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_VAL"" IS NOT NULL"
CISADM,C1_CALC_RULE_MBR_CAT,SYS_C0097658,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CALC_RULE_TRGT_CAT,SYS_C00108822,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_GRP_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_TRGT_CAT,SYS_C00108824,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALC_RULE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_TRGT_CAT,SYS_C00108827,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_TYPE_CD"" IS NOT NULL"
CISADM,C1_CALC_RULE_TRGT_CAT,SYS_C00108829,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_VAL"" IS NOT NULL"
CISADM,C1_CALC_RULE_TRGT_CAT,SYS_C00108831,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CALC_RULE_TRGT_CAT,SYS_C00121687,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CC_IDENTIFIER,SYS_C00121889,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CC_ID"" IS NOT NULL"
CISADM,C1_CC_IDENTIFIER,SYS_C00121890,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CC_ID_TYPE_FLG"" IS NOT NULL"
CISADM,C1_CC_IDENTIFIER,SYS_C00121891,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CC_EXT_REF_ID"" IS NOT NULL"
CISADM,C1_CC_IDENTIFIER,SYS_C00121892,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CC_IDENTIFIER,SYS_C00122067,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CC_LOG,SYS_C00121880,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CC_ID"" IS NOT NULL"
CISADM,C1_CC_LOG,SYS_C00121881,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQNO"" IS NOT NULL"
CISADM,C1_CC_LOG,SYS_C00121882,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LOG_DTTM"" IS NOT NULL"
CISADM,C1_CC_LOG,SYS_C00121883,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LOG_ENTRY_TYPE_FLG"" IS NOT NULL"
CISADM,C1_CC_LOG,SYS_C00121884,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""USER_ID"" IS NOT NULL"
CISADM,C1_CC_LOG,SYS_C00121885,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CC_LOG,SYS_C00122066,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CC_LOG_PARM,SYS_C00121893,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CC_ID"" IS NOT NULL"
CISADM,C1_CC_LOG_PARM,SYS_C00121894,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQNO"" IS NOT NULL"
CISADM,C1_CC_LOG_PARM,SYS_C00121895,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PARM_SEQ"" IS NOT NULL"
CISADM,C1_CC_LOG_PARM,SYS_C00121896,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MSG_PARM_VAL"" IS NOT NULL"
CISADM,C1_CC_LOG_PARM,SYS_C00121897,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CC_LOG_PARM,SYS_C00122068,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CIS_DIV_RTYP,SYS_C00103810,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CIS_DIVISION"" IS NOT NULL"
CISADM,C1_CIS_DIV_RTYP,SYS_C00103811,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""BILL_RTE_TYPE_CD"" IS NOT NULL"
CISADM,C1_CIS_DIV_RTYP,SYS_C00103812,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""QTE_RTE_TYPE_CD"" IS NOT NULL"
CISADM,C1_CIS_DIV_RTYP,SYS_C00103813,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CIS_DIV_RTYP,SYS_C00103814,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""APAY_RTE_TYPE_CD"" IS NOT NULL"
CISADM,C1_CIS_DIV_RTYP,SYS_C00118839,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CIS_DIV_SEQ_CHAR,SYS_C00100219,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CIS_DIVISION"" IS NOT NULL"
CISADM,C1_CIS_DIV_SEQ_CHAR,SYS_C00100222,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_TYPE_CD"" IS NOT NULL"
CISADM,C1_CIS_DIV_SEQ_CHAR,SYS_C00100223,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,C1_CIS_DIV_SEQ_CHAR,SYS_C00100224,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CIS_DIV_SEQ_CHAR,SYS_C00121190,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CL_CAT_TYPE,SYS_C00116203,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_TYPE_CD"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE,SYS_C00116204,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""BUS_OBJ_CD"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE,SYS_C00116205,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE,SYS_C00119229,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109864,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_TYPE_CD"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109865,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_TYPE_CD"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109866,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109867,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109868,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ADHOC_CHAR_VAL"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109869,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK1"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109870,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK2"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109871,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK3"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109872,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK4"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109873,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_VAL_FK5"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109874,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00109875,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SRCH_CHAR_VAL"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_CHAR,SYS_C00119182,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CL_CAT_TYPE_L,SYS_C00112514,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_TYPE_CD"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_L,SYS_C00112515,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_L,SYS_C00112516,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR100"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_L,SYS_C00112517,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCRLONG"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_L,SYS_C00112518,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CL_CAT_TYPE_L,SYS_C00118928,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CL_CAT_VAL,SYS_C00100815,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_TYPE_CD"" IS NOT NULL"
CISADM,C1_CL_CAT_VAL,SYS_C00100816,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_VAL"" IS NOT NULL"
CISADM,C1_CL_CAT_VAL,SYS_C00100817,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CL_CAT_VAL,SYS_C00119940,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CL_CAT_VAL_L,SYS_C00102221,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_TYPE_CD"" IS NOT NULL"
CISADM,C1_CL_CAT_VAL_L,SYS_C00102222,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CL_CAT_VAL"" IS NOT NULL"
CISADM,C1_CL_CAT_VAL_L,SYS_C00102223,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,C1_CL_CAT_VAL_L,SYS_C00102224,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR100"" IS NOT NULL"
CISADM,C1_CL_CAT_VAL_L,SYS_C00102225,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_CL_CAT_VAL_L,SYS_C00121299,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_COMM_RTE_TYPE,SYS_C00115549,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""COMM_RTE_TYPE_CD"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE,SYS_C00115550,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""BUS_OBJ_CD"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE,SYS_C00115551,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""COMM_RTE_METH_FLG"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE,SYS_C00115552,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""FMT_ALG_CD"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE,SYS_C00115553,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ALW_DND_FLG"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE,SYS_C00115554,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE,SYS_C00115555,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ALW_PCT_STATUS_FLG"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE,SYS_C00121332,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_COMM_RTE_TYPE_CHAR,SYS_C00114473,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""COMM_RTE_TYPE_CD"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_CHAR,SYS_C00114474,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CHAR_TYPE_CD"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_CHAR,SYS_C00114475,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_CHAR,SYS_C00114476,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_CHAR,SYS_C00119446,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_COMM_RTE_TYPE_DVTYP,SYS_C00117289,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""COMM_RTE_TYPE_CD"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_DVTYP,SYS_C00117290,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""C1_SS_DELIVERY_TYPE"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_DVTYP,SYS_C00117291,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_DVTYP,SYS_C00120893,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_COMM_RTE_TYPE_L,SYS_C00110943,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""COMM_RTE_TYPE_CD"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_L,SYS_C00110946,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_L,SYS_C00110949,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR100"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_L,SYS_C00110951,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,C1_COMM_RTE_TYPE_L,SYS_C00120907,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,C1_CONT,SYS_C00114529,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CONT_ID"" IS NOT NULL"
CISADM,C1_CONT,SYS_C00114530,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""BO_STATUS_CD"" IS NOT NULL"
CISADM,C1_CONT,SYS_C00114531,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""BUS_OBJ_CD"" IS NOT NULL"
