VIEW_OWNER,VIEW_NAME,REFERENCED_OWNER,REFERENCED_NAME,REFERENCED_TYPE
CISADM,F1_BATCH_THD_CAP_VW,CISADM,CI_BATCH_INST,TABLE
CISADM,F1_BATCH_THD_CAP_VW,CISADM,CI_BATCH_JOB,TABLE
CISADM,F1_BATCH_THD_CAP_VW,CISADM,CI_BATCH_JOB_PRM,TABLE
CISADM,F1_BATCH_THD_CAP_VW,CISADM,CI_BATCH_RUN,TABLE
CISADM,F1_BATCH_THD_CAP_VW,PUBLIC,DUAL,SYNONYM
CISADM,F1_BATCH_THD_HIST_VW,CISADM,CI_BATCH_INST,TABLE
CISADM,F1_BATCH_THD_HIST_VW,CISADM,CI_BATCH_JOB,TABLE
CISADM,F1_BATCH_THD_HIST_VW,CISADM,CI_BATCH_JOB_PRM,TABLE
CISADM,F1_BATCH_THD_HIST_VW,CISADM,CI_BATCH_RUN,TABLE
CISADM,F1_BATCH_THD_HIST_VW,CISADM,CI_BATCH_THD,TABLE
CISADM,F1_BATCH_VOL_VW,CISADM,F1_BATCH_THD_HIST_VW,VIEW
CISADM,F1_BO_LIFECYCLE_STATUS_VW,CISADM,F1_BUS_OBJ,TABLE
CISADM,F1_BO_LIFECYCLE_STATUS_VW,CISADM,F1_BUS_OBJ_STATUS,TABLE
CISADM,F1_BO_LIFECYCLE_STATUS_VW,CISADM,F1_BUS_OBJ_STATUS_ALG,TABLE
CISADM,F1_CAL_FISC_PERIOD_D,CISADM,F1_CALENDAR_D,TABLE
CISADM,F1_CAL_FISC_QUARTER_D,CISADM,F1_CALENDAR_D,TABLE
CISADM,F1_CAL_FISC_YEAR_D,CISADM,F1_CALENDAR_D,TABLE
CISADM,F1_CAL_MONTH_D,CISADM,F1_CALENDAR_D,TABLE
CISADM,F1_CAL_QUARTER_D,CISADM,F1_CALENDAR_D,TABLE
CISADM,F1_CAL_WEEK_D,CISADM,F1_CALENDAR_D,TABLE
CISADM,F1_CAL_YEAR_D,CISADM,F1_CALENDAR_D,TABLE
CISADM,F1_LCBO_AUTO_ALG_VW,CISADM,F1_BUS_OBJ,TABLE
CISADM,F1_LCBO_AUTO_ALG_VW,CISADM,F1_BUS_OBJ_STATUS_ALG,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_MENU_ITEM,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_MO,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_MO_OPT,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_NAV,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_PRG_COM,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_PRG_ELEM,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_PRG_SEC,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_PRG_TAB,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_PRG_VAR,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_SVC,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_MD_SVC_PRG,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_NAV_OPT,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_PORTAL,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_PORTAL_OPT,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_PORTAL_ZONE,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_SCR,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,CI_ZONE,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,F1_BUS_OBJ,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,F1_BUS_OBJ_OPT,TABLE
CISADM,F1_MENU_APP_SVCS_VW,CISADM,SC_APP_SERVICE,TABLE
CISADM,F1_TD_FK_CHAR_ENTRY_VW,CISADM,CI_CHAR_TYPE,TABLE
CISADM,F1_TD_FK_CHAR_ENTRY_VW,CISADM,CI_TD_ENTRY_CHA,TABLE
CISADM,W1_ASSET_CUR_DPOS_VW,CISADM,W1_ASSET_NODE,TABLE
CISADM,W1_BI_ACTIVITY_VW,CISADM,W1_ACTIVITY,TABLE
CISADM,W1_BI_ACTIVITY_VW,CISADM,W1_ACTIVITY_TYPE,TABLE
CISADM,W1_BI_ACTIVITY_VW,CISADM,W1_ACT_RESRC_REQMT,TABLE
CISADM,W1_BI_ACTIVITY_VW,CISADM,W1_CREW_SHIFT,TABLE
CISADM,W1_BI_ACTIVITY_VW,CISADM,W1_CREW_SHIFT_ACT_SCHED,TABLE
CISADM,W1_BI_ACTIVITY_VW,CISADM,W1_MAINT_TRIGGER,TABLE
CISADM,W1_BI_ACTIVITY_VW,CISADM,W1_WO,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_ACPT_LINE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_ACTIVITY,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_ACTIVITY_ASSET,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_ACTIVITY_COST_CENTER,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_ACT_RESRC_REQMT,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_ASSET,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_EXPENSE_CD,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_FT,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_FT_GL_DTL,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_INVOICE_LINE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_MAT_ISS_LINE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_MAT_REQ_LINE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_MAT_RET_LINE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_ODC_DTL,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_PO_LINE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_RCPT_LINE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_RESRC_TYPE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_RTN_LINE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_SERVICE_CLASS,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_STOCK_ITEM_DTL,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_SVC_HIST,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_SVC_HIST_TYPE,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_TIMESHEET_DETAIL,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_WO,TABLE
CISADM,W1_BI_ASSETACTCOST_VW,CISADM,W1_WO_LOG,TABLE
CISADM,W1_BI_ASSETCOST_VW,CISADM,W1_ASSET,TABLE
CISADM,W1_BI_ASSETCOST_VW,CISADM,W1_ASSET_NODE,TABLE
CISADM,W1_BI_ASSETCOST_VW,CISADM,W1_BI_ASSETACTCOST_VW,VIEW
CISADM,W1_BI_ASSET_BN_VW,CISADM,W1_ASSET_IDENTIFIER,TABLE
CISADM,W1_BI_ASSET_SN_VW,CISADM,W1_ASSET_IDENTIFIER,TABLE
CISADM,W1_BI_ASTAVAILDWNTM_VW,CISADM,W1_ACTIVITY,TABLE
CISADM,W1_BI_ASTAVAILDWNTM_VW,CISADM,W1_ACTIVITY_ASSET,TABLE
CISADM,W1_BI_ASTAVAILDWNTM_VW,CISADM,W1_ASSET,TABLE
CISADM,W1_BI_ASTAVAILDWNTM_VW,CISADM,W1_SVC_HIST,TABLE
CISADM,W1_BI_ASTAVAILDWNTM_VW,CISADM,W1_SVC_HIST_CHAR,TABLE
CISADM,W1_BI_ASTAVAILDWNTM_VW,CISADM,W1_SVC_HIST_TYPE,TABLE
CISADM,W1_BI_ASTAVAILDWNTM_VW,CISADM,W1_WO,TABLE
CISADM,W1_BI_ASTAVAILDWNTM_VW,CISADM,W1_WORK_REQ,TABLE
CISADM,W1_BI_ASTAVAILDWNTM_VW,CISADM,W1_WO_LOG,TABLE
CISADM,W1_BI_ASTAVAILWO_VW,CISADM,W1_ACTIVITY,TABLE
CISADM,W1_BI_ASTAVAILWO_VW,CISADM,W1_ACTIVITY_ASSET,TABLE
CISADM,W1_BI_ASTAVAILWO_VW,CISADM,W1_ASSET,TABLE
CISADM,W1_BI_ASTAVAILWO_VW,CISADM,W1_ASSET_TYPE,TABLE
CISADM,W1_BI_ASTAVAILWO_VW,CISADM,W1_SVC_HIST,TABLE
CISADM,W1_BI_ASTAVAILWO_VW,CISADM,W1_SVC_HIST_TYPE,TABLE
CISADM,W1_BI_ASTAVAILWO_VW,CISADM,W1_WO,TABLE
CISADM,W1_BI_ASTAVAILWO_VW,CISADM,W1_WORK_REQ,TABLE
CISADM,W1_BI_FORECASTEDACTHOURS_VW,CISADM,W1_ACTIVITY,TABLE
CISADM,W1_BI_FORECASTEDACTHOURS_VW,CISADM,W1_ACTIVITY_TYPE,TABLE
CISADM,W1_BI_FORECASTEDACTHOURS_VW,CISADM,W1_ACT_RESRC_REQMT,TABLE
CISADM,W1_BI_FORECASTEDACTHOURS_VW,CISADM,W1_CREW_SHIFT,TABLE
CISADM,W1_BI_FORECASTEDACTHOURS_VW,CISADM,W1_CREW_SHIFT_ACT_SCHED,TABLE
CISADM,W1_BI_FORECASTEDACTHOURS_VW,CISADM,W1_RESRC_TYPE,TABLE
CISADM,W1_BI_FORECASTEDACTHOURS_VW,CISADM,W1_TIMESHEET_DETAIL,TABLE
CISADM,W1_BI_FORECASTEDACTHOURS_VW,CISADM,W1_WO,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_ASSET,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_ASSET_MAINT_TRIGGER_FCST,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_ASSET_NODE,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_ASSET_TYPE,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_MAINT_TRIGGER,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_RESRC_TYPE,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_TMPL_ACT,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_TMPL_ACT_COST_DIST,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_TMPL_ACT_RSRC,TABLE
CISADM,W1_BI_FORECASTEDASSETPMCOST_VW,CISADM,W1_TMPL_WO,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_ASSET,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_ASSET_MAINT_TRIGGER_FCST,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_ASSET_NODE,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_ASSET_TYPE,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_MAINT_TRIGGER,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_RESRC_TYPE,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_TMPL_ACT,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_TMPL_ACT_COST_DIST,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_TMPL_ACT_RSRC,TABLE
CISADM,W1_BI_FORECASTEDASSETPMHRS_VW,CISADM,W1_TMPL_WO,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_ACTIVITY,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_ACTIVITY_ASSET,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_ACTIVITY_TYPE,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_EXPENSE_CD,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_FT,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_FT_GL_DTL,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_RESRC_TYPE,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_TIMESHEET_DETAIL,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_TIMSHEETDTL_COST_CTR,TABLE
CISADM,W1_BI_LABORHOURS_VW,CISADM,W1_WO,TABLE
CISADM,W1_BI_NODE_HIERARCHY_VW,CISADM,W1_NODE,TABLE
CISADM,W1_BI_SERVICEHISTORY_VW,CISADM,W1_ACTIVITY,TABLE
CISADM,W1_BI_SERVICEHISTORY_VW,CISADM,W1_ASSET,TABLE
CISADM,W1_BI_SERVICEHISTORY_VW,CISADM,W1_SVC_HIST,TABLE
CISADM,W1_BI_SERVICEHISTORY_VW,CISADM,W1_SVC_HIST_TYPE,TABLE
CISADM,W1_BI_SPECIFICATION_MODEL_VW,CISADM,W1_SPECIFICATION_IDENTIFIER,TABLE
CISADM,W1_BI_STOCK_ITEM_DTLS_F_VW,CISADM,W1_ASSET,TABLE
CISADM,W1_BI_STOCK_ITEM_DTLS_F_VW,CISADM,W1_ASSET_NODE,TABLE
CISADM,W1_BI_STOCK_ITEM_DTLS_F_VW,CISADM,W1_MAT_RET_LINE,TABLE
CISADM,W1_BI_STOCK_ITEM_DTLS_F_VW,CISADM,W1_RESRC_TYPE,TABLE
CISADM,W1_BI_STOCK_ITEM_DTLS_F_VW,CISADM,W1_SPECIFICATION,TABLE
CISADM,W1_BI_STOCK_ITEM_DTLS_F_VW,CISADM,W1_STOCK_ITEM_DTL,TABLE
CISADM,W1_BI_STOCK_ITEM_DTLS_F_VW,CISADM,W1_STOCK_TRANS,TABLE
CISADM,W1_BI_STOCK_ITEM_DTL_VW,CISADM,W1_RESRC_TYPE_MFR,TABLE
CISADM,W1_BI_STOCK_ITEM_DTL_VW,CISADM,W1_STOCK_ITEM_DTL,TABLE
CISADM,W1_BI_STOCK_ITEM_DTL_VW,CISADM,W1_STOCK_ITEM_DTL_BIN,TABLE
CISADM,W1_BI_STOCK_ITEM_DTL_VW,CISADM,W1_STOCK_ITEM_DTL_VENDOR_LOC,TABLE
CISADM,W1_BI_STOCK_ITEM_VW,CISADM,W1_RESRC_TYPE,TABLE
CISADM,W1_BI_STOCK_ITEM_VW,CISADM,W1_RESRC_TYPE_IDENTIFIER,TABLE
CISADM,W1_BI_STOCK_ITEM_VW,CISADM,W1_RESRC_TYPE_L,TABLE
CISADM,W1_BI_STOCK_TRANS_VW,CISADM,W1_STOCK_ITEM_DTL,TABLE
CISADM,W1_BI_STOCK_TRANS_VW,CISADM,W1_STOCK_TRANS,TABLE
CISADM,W1_BI_STOREROOM_VW,CISADM,W1_NODE,TABLE
CISADM,W1_BI_STOREROOM_VW,CISADM,W1_NODE_CONTACT,TABLE
CISADM,W1_BI_STOREROOM_VW,CISADM,W1_NODE_TYPE,TABLE
CISADM,W1_BI_WO_FINISHDT_VW,CISADM,W1_WO_LOG,TABLE
CISADM,W1_BI_WO_VW,CISADM,W1_ACTIVITY,TABLE
CISADM,W1_BI_WO_VW,CISADM,W1_WO,TABLE
CISADM,W1_BI_WO_VW,CISADM,W1_WORK_REQ,TABLE
CISADM,W1_BI_WO_VW,CISADM,W1_WO_LOG,TABLE
CISADM,W1_INI_ACTIVITY_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_ASSET_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_CONTACT_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_COST_CENTER_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_EXPENSE_CODE_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_MAINT_SCHEDULE_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_NODE_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_PLANNER_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_PROJECT_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_TML_ACTIVITY_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_TML_WORK_ORDER_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_WORK_LOCATION_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_INI_WORK_ORDER_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,W1_ON_ASSET_VW,CISADM,W1_ASSET_IDENTIFIER,TABLE
CISADM,W1_ON_BLANKET_CONTRACT_LINE_VW,CISADM,W1_BC_LINE_CHAR,TABLE
CISADM,W1_ON_BLANKET_CONTRACT_VW,CISADM,W1_BC_HEADER_IDENTIFIER,TABLE
CISADM,W1_ON_CONTACT_VW,CISADM,W1_CONTACT_IDENTIFIER,TABLE
CISADM,W1_ON_COST_CENTER_VW,CISADM,W1_COST_CENTER_IDENTIFIER,TABLE
CISADM,W1_ON_CRAFT_VW,CISADM,W1_RESRC_TYPE,TABLE
CISADM,W1_ON_CRAFT_VW,CISADM,W1_RESRC_TYPE_IDENTIFIER,TABLE
CISADM,W1_ON_EMPLOYEE_VW,CISADM,W1_EMPLOYEE_IDENTIFIER,TABLE
CISADM,W1_ON_EU_VW,CISADM,W1_EU_IDENTIFIER,TABLE
CISADM,W1_ON_FINANCIAL_TRANS_VW,CISADM,W1_FT_CHAR,TABLE
CISADM,W1_ON_INVOICE_LINE_VW,CISADM,W1_INVOICE_LINE_CHAR,TABLE
CISADM,W1_ON_INVOICE_VW,CISADM,W1_INVOICE_HEADER_IDENTIFIER,TABLE
CISADM,W1_ON_MATERIAL_ISSUE_VW,CISADM,W1_MAT_ISS_LINE_CHAR,TABLE
CISADM,W1_ON_MATERIAL_RETURN_LINE_VW,CISADM,W1_MAT_RET_LINE_CHAR,TABLE
CISADM,W1_ON_MATERIAL_RETURN_VW,CISADM,W1_MAT_RET_HEADER_CHAR,TABLE
CISADM,W1_ON_NODE_VW,CISADM,W1_NODE_IDENTIFIER,TABLE
CISADM,W1_ON_PURCHASE_ORDER_LINE_VW,CISADM,W1_PO_LINE_CHAR,TABLE
CISADM,W1_ON_PURCHASE_ORDER_VW,CISADM,W1_PO_HEADER_IDENTIFIER,TABLE
CISADM,W1_ON_RECEIPT_LINE_VW,CISADM,W1_RCPT_LINE_CHAR,TABLE
CISADM,W1_ON_RECEIPT_VW,CISADM,W1_RCPT_HDR_IDENTIFIER,TABLE
CISADM,W1_ON_RETURN_LINE_VW,CISADM,W1_RTN_LINE_CHAR,TABLE
CISADM,W1_ON_STOCK_ITEM_DTL_VW,CISADM,W1_STOCK_ITEM_DTL_IDENTIFIER,TABLE
CISADM,W1_ON_STOCK_ITEM_VW,CISADM,W1_RESRC_TYPE_IDENTIFIER,TABLE
CISADM,W1_ON_STOCK_TRANS_VW,CISADM,W1_STOCK_TRANS_CHAR,TABLE
CISADM,W1_ON_VENDOR_LOC_VW,CISADM,W1_VENDOR_LOC_IDENTIFIER,TABLE
CISADM,W1_PARENT_ORG_VW,CISADM,W1_NODE,TABLE
CISADM,W1_PARENT_ORG_VW,CISADM,W1_NODE_TYPE,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,CI_SA,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,CI_SA_SP,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,CI_SP,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,D1_ACTIVITY,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,D1_ACTIVITY_REL_OBJ,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,D1_ACTIVITY_TYPE,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,D1_SP,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,D1_SP_FACILITY,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,D1_SP_IDENTIFIER,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,F1_BUS_OBJ,TABLE
CISADM,X1_BI_ACTIVITY_VW,CISADM,F1_BUS_OBJ_STATUS,TABLE
CISADM,X1_BI_CASE_LOG_VW,CISADM,CI_CASE,TABLE
CISADM,X1_BI_CASE_LOG_VW,CISADM,CI_CASE_LOG,TABLE
CISADM,X1_BI_CASE_LOG_VW,CISADM,CI_CASE_STATUS,TABLE
CISADM,X1_BI_CASE_VW,CISADM,CI_CASE,TABLE
CISADM,X1_BI_CASE_VW,CISADM,CI_CASE_LOG,TABLE
CISADM,X1_BI_DVC_EVT_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,X1_BI_DVC_EVT_VW,CISADM,CI_SA,TABLE
CISADM,X1_BI_DVC_EVT_VW,CISADM,CI_SA_SP,TABLE
CISADM,X1_BI_DVC_EVT_VW,CISADM,CI_SP,TABLE
CISADM,X1_BI_DVC_EVT_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,X1_BI_DVC_EVT_VW,CISADM,D1_DVC_EVT,TABLE
CISADM,X1_BI_DVC_EVT_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,X1_BI_DVC_EVT_VW,CISADM,D1_SP_IDENTIFIER,TABLE
CISADM,X1_BI_DVC_INFO_VW,CISADM,D1_DVC,TABLE
CISADM,X1_BI_DVC_INFO_VW,CISADM,D1_DVC_IDENTIFIER,TABLE
CISADM,X1_BI_TD_ENTRY_VW,CISADM,CI_CHAR_TYPE,TABLE
CISADM,X1_BI_TD_ENTRY_VW,CISADM,CI_FK_REF,TABLE
CISADM,X1_BI_TD_ENTRY_VW,CISADM,CI_TD_ENTRY,TABLE
CISADM,X1_BI_TD_ENTRY_VW,CISADM,CI_TD_ENTRY_CHA,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,CI_BILL_CYC,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,CI_CIS_DIVISION_L,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,CI_MSG_L,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,CI_SA,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,CI_SA_SP,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,CI_SP,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,D1_CONTACT_NAME,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,D1_MSRMT_CYC_BILL_CYC,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,D1_SP,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,D1_SP_IDENTIFIER,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,D1_USAGE,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,D1_USAGE_EXCP,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,D1_US_CONTACT,TABLE
CISADM,X1_BI_USG_EXCEPTION_VW,CISADM,D1_US_SP,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,CI_SA,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,CI_SA_SP,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,CI_SP,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_CONTACT_NAME,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_DVC,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_IMD_CTRL,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_MSRMT_CYC_BILL_CYC,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_SP,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_SP_IDENTIFIER,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_US_CONTACT,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_US_SP,TABLE
CISADM,X1_BI_VEE_EXCEPTION_VW,CISADM,D1_VEE_EXCP,TABLE
