OWNER,SYNONYM_NAME,TABLE_OWNER,TABLE_NAME,DB_LINK
BATCHUSER,C1_PROD_COMP_CHILD,CISADM,C1_PROD_COMP_CHILD,
BATCHUSER,C1_PROD_COMP_ELIG_CRIT,CISADM,C1_PROD_COMP_ELIG_CRIT,
BATCHUSER,C1_PROD_COMP_ELIG_CRIT_CHAR,CISADM,C1_PROD_COMP_ELIG_CRIT_CHAR,
BATCHUSER,C1_PROD_COMP_ELIG_CRIT_L,CISADM,C1_PROD_COMP_ELIG_CRIT_L,
BATCHUSER,C1_PROD_COMP_L,CISADM,C1_PROD_COMP_L,
BATCHUSER,C1_PROD_ELIG_CRIT,CISADM,C1_PROD_ELIG_CRIT,
BATCHUSER,C1_PROD_ELIG_CRIT_CHAR,CISADM,C1_PROD_ELIG_CRIT_CHAR,
BATCHUSER,C1_PROD_ELIG_CRIT_L,CISADM,C1_PROD_ELIG_CRIT_L,
BATCHUSER,C1_PROD_L,CISADM,C1_PROD_L,
BATCHUSER,C1_PROD_RULE,CISADM,C1_PROD_RULE,
BATCHUSER,C1_PROD_RULE_CHAR,CISADM,C1_PROD_RULE_CHAR,
BATCHUSER,C1_PROD_RULE_L,CISADM,C1_PROD_RULE_L,
BATCHUSER,C1_PROD_VER,CISADM,C1_PROD_VER,
BATCHUSER,C1_PROD_VER_CHAR,CISADM,C1_PROD_VER_CHAR,
BATCHUSER,C1_PROD_VER_K,CISADM,C1_PROD_VER_K,
BATCHUSER,C1_PROD_VER_L,CISADM,C1_PROD_VER_L,
BATCHUSER,C1_PROD_VER_LOG,CISADM,C1_PROD_VER_LOG,
BATCHUSER,C1_PROD_VER_LOG_PARM,CISADM,C1_PROD_VER_LOG_PARM,
BATCHUSER,C1_PROD_VER_RULE,CISADM,C1_PROD_VER_RULE,
BATCHUSER,C1_PROV_CONFIG_OPT,CISADM,C1_PROV_CONFIG_OPT,
BATCHUSER,C1_PROV_CONFIG_OPT_L,CISADM,C1_PROV_CONFIG_OPT_L,
BATCHUSER,C1_PROV_CONFIG_SATY,CISADM,C1_PROV_CONFIG_SATY,
BATCHUSER,C1_PROV_CONFIG_SATY_OVRD,CISADM,C1_PROV_CONFIG_SATY_OVRD,
BATCHUSER,C1_QUESTION,CISADM,C1_QUESTION,
BATCHUSER,C1_QUESTION_ANSWER,CISADM,C1_QUESTION_ANSWER,
BATCHUSER,C1_QUESTION_ANSWER_L,CISADM,C1_QUESTION_ANSWER_L,
BATCHUSER,C1_QUESTION_CHAR,CISADM,C1_QUESTION_CHAR,
BATCHUSER,C1_QUESTION_L,CISADM,C1_QUESTION_L,
BATCHUSER,C1_RC_CALC_GTT,CISADM,C1_RC_CALC_GTT,
BATCHUSER,C1_RC_CALC_LN_GTT,CISADM,C1_RC_CALC_LN_GTT,
BATCHUSER,C1_RC_CHAR_GTT,CISADM,C1_RC_CHAR_GTT,
BATCHUSER,C1_RC_READ_GTT,CISADM,C1_RC_READ_GTT,
BATCHUSER,C1_RC_SQ_GTT,CISADM,C1_RC_SQ_GTT,
BATCHUSER,C1_RC_TRACE_GTT,CISADM,C1_RC_TRACE_GTT,
BATCHUSER,C1_REPRESENTATIVE,CISADM,C1_REPRESENTATIVE,
BATCHUSER,C1_REPRESENTATIVE_CHAR,CISADM,C1_REPRESENTATIVE_CHAR,
BATCHUSER,C1_REPRESENTATIVE_L,CISADM,C1_REPRESENTATIVE_L,
BATCHUSER,C1_REPRESENTATIVE_LOG,CISADM,C1_REPRESENTATIVE_LOG,
BATCHUSER,C1_REPRESENTATIVE_LOG_PARM,CISADM,C1_REPRESENTATIVE_LOG_PARM,
BATCHUSER,C1_REP_GRP_MEM,CISADM,C1_REP_GRP_MEM,
BATCHUSER,C1_RESPONSE,CISADM,C1_RESPONSE,
BATCHUSER,C1_RESPONSE_ANSWER,CISADM,C1_RESPONSE_ANSWER,
BATCHUSER,C1_RESPONSE_CHAR,CISADM,C1_RESPONSE_CHAR,
BATCHUSER,C1_RESPONSE_K,CISADM,C1_RESPONSE_K,
BATCHUSER,C1_RESPONSE_LOG,CISADM,C1_RESPONSE_LOG,
BATCHUSER,C1_RESPONSE_LOG_PARM,CISADM,C1_RESPONSE_LOG_PARM,
BATCHUSER,C1_RS_POST_PROC,CISADM,C1_RS_POST_PROC,
BATCHUSER,C1_RS_POST_PROC_L,CISADM,C1_RS_POST_PROC_L,
BATCHUSER,C1_RS_PRE_PROC,CISADM,C1_RS_PRE_PROC,
BATCHUSER,C1_RS_PRE_PROC_L,CISADM,C1_RS_PRE_PROC_L,
BATCHUSER,C1_RS_RV2,CISADM,C1_RS_RV2,
BATCHUSER,C1_RS_RV2_L,CISADM,C1_RS_RV2_L,
BATCHUSER,C1_SA_CONT_PROD,CISADM,C1_SA_CONT_PROD,
BATCHUSER,C1_SA_RCHG_VW,CISADM,C1_SA_RCHG_VW,
BATCHUSER,C1_SA_RS_VW,CISADM,C1_SA_RS_VW,
BATCHUSER,C1_SERVICE_CAT,CISADM,C1_SERVICE_CAT,
BATCHUSER,C1_SERVICE_CAT_CHAR,CISADM,C1_SERVICE_CAT_CHAR,
BATCHUSER,C1_SERVICE_CAT_L,CISADM,C1_SERVICE_CAT_L,
BATCHUSER,C1_SERVICE_CAT_SVC_CD,CISADM,C1_SERVICE_CAT_SVC_CD,
BATCHUSER,C1_SERVICE_CODE,CISADM,C1_SERVICE_CODE,
BATCHUSER,C1_SERVICE_CODE_CHAR,CISADM,C1_SERVICE_CODE_CHAR,
BATCHUSER,C1_SERVICE_CODE_L,CISADM,C1_SERVICE_CODE_L,
BATCHUSER,C1_SERVICE_CODE_QUESTION,CISADM,C1_SERVICE_CODE_QUESTION,
BATCHUSER,C1_SPR_MKT_OPT,CISADM,C1_SPR_MKT_OPT,
BATCHUSER,C1_SPR_MKT_OPT_SA,CISADM,C1_SPR_MKT_OPT_SA,
BATCHUSER,C1_SS_CONT_OVRD,CISADM,C1_SS_CONT_OVRD,
BATCHUSER,C1_SS_CONT_OVRD_K,CISADM,C1_SS_CONT_OVRD_K,
BATCHUSER,C1_SYRQ_PER_ALL_VW,CISADM,C1_SYRQ_PER_ALL_VW,
BATCHUSER,C1_SYRQ_PER_NF_VW,CISADM,C1_SYRQ_PER_NF_VW,
BATCHUSER,C1_SYRQ_PREM_ALL_VW,CISADM,C1_SYRQ_PREM_ALL_VW,
BATCHUSER,C1_SYRQ_PREM_NF_VW,CISADM,C1_SYRQ_PREM_NF_VW,
BATCHUSER,C1_TOU_MAP,CISADM,C1_TOU_MAP,
BATCHUSER,C1_TOU_MAP_CHAR,CISADM,C1_TOU_MAP_CHAR,
BATCHUSER,C1_TOU_MAP_DATA,CISADM,C1_TOU_MAP_DATA,
BATCHUSER,C1_TOU_MAP_DATA_CHAR,CISADM,C1_TOU_MAP_DATA_CHAR,
BATCHUSER,C1_TOU_MAP_K,CISADM,C1_TOU_MAP_K,
BATCHUSER,C1_TOU_MAP_L,CISADM,C1_TOU_MAP_L,
BATCHUSER,C1_TOU_MAP_LOG,CISADM,C1_TOU_MAP_LOG,
BATCHUSER,C1_TOU_MAP_LOG_PARM,CISADM,C1_TOU_MAP_LOG_PARM,
BATCHUSER,C1_TOU_MAP_TMPLT,CISADM,C1_TOU_MAP_TMPLT,
BATCHUSER,C1_TOU_MAP_TMPLT_CHAR,CISADM,C1_TOU_MAP_TMPLT_CHAR,
BATCHUSER,C1_TOU_MAP_TMPLT_L,CISADM,C1_TOU_MAP_TMPLT_L,
BATCHUSER,C1_TOU_MAP_TYPE,CISADM,C1_TOU_MAP_TYPE,
BATCHUSER,C1_TOU_MAP_TYPE_CHAR,CISADM,C1_TOU_MAP_TYPE_CHAR,
BATCHUSER,C1_TOU_MAP_TYPE_L,CISADM,C1_TOU_MAP_TYPE_L,
BATCHUSER,C1_TOU_MAP_TYPE_TMPLT,CISADM,C1_TOU_MAP_TYPE_TMPLT,
BATCHUSER,C1_USAGE,CISADM,C1_USAGE,
BATCHUSER,C1_USAGE_CHAR,CISADM,C1_USAGE_CHAR,
BATCHUSER,C1_USAGE_K,CISADM,C1_USAGE_K,
BATCHUSER,C1_USAGE_LOG,CISADM,C1_USAGE_LOG,
BATCHUSER,C1_USAGE_LOG_PARM,CISADM,C1_USAGE_LOG_PARM,
BATCHUSER,C1_USER_CIS_DIV,CISADM,C1_USER_CIS_DIV,
BATCHUSER,C1_USER_TNDR_SRCE,CISADM,C1_USER_TNDR_SRCE,
BATCHUSER,C1_WEB_USER,CISADM,C1_WEB_USER,
BATCHUSER,C1_WEB_USER_ACCT,CISADM,C1_WEB_USER_ACCT,
BATCHUSER,C1_WEB_USER_ACCT_LOG,CISADM,C1_WEB_USER_ACCT_LOG,
BATCHUSER,C1_WEB_USER_ACCT_LOG_PARM,CISADM,C1_WEB_USER_ACCT_LOG_PARM,
BATCHUSER,C1_WEB_USER_K,CISADM,C1_WEB_USER_K,
BATCHUSER,C1_WEB_USER_LOG,CISADM,C1_WEB_USER_LOG,
BATCHUSER,C1_WEB_USER_LOG_PARM,CISADM,C1_WEB_USER_LOG_PARM,
BATCHUSER,CIFKVALSEQ,CISADM,CIFKVALSEQ,
BATCHUSER,CISEEDSEQ,CISADM,CISEEDSEQ,
BATCHUSER,CI_ACCT,CISADM,CI_ACCT,
BATCHUSER,CI_ACCTG_DAYS_VW,CISADM,CI_ACCTG_DAYS_VW,
BATCHUSER,CI_ACCT_ALERT,CISADM,CI_ACCT_ALERT,
BATCHUSER,CI_ACCT_APAY,CISADM,CI_ACCT_APAY,
BATCHUSER,CI_ACCT_APAY_K,CISADM,CI_ACCT_APAY_K,
BATCHUSER,CI_ACCT_CHAR,CISADM,CI_ACCT_CHAR,
BATCHUSER,CI_ACCT_CR_R_VW,CISADM,CI_ACCT_CR_R_VW,
BATCHUSER,CI_ACCT_FT_HST_VW,CISADM,CI_ACCT_FT_HST_VW,
BATCHUSER,CI_ACCT_K,CISADM,CI_ACCT_K,
BATCHUSER,CI_ACCT_MGMT_GR,CISADM,CI_ACCT_MGMT_GR,
BATCHUSER,CI_ACCT_MGMT_GR_L,CISADM,CI_ACCT_MGMT_GR_L,
BATCHUSER,CI_ACCT_MGRP_RL,CISADM,CI_ACCT_MGRP_RL,
BATCHUSER,CI_ACCT_MSG,CISADM,CI_ACCT_MSG,
BATCHUSER,CI_ACCT_MSG_PRM,CISADM,CI_ACCT_MSG_PRM,
BATCHUSER,CI_ACCT_PER,CISADM,CI_ACCT_PER,
BATCHUSER,CI_ACCT_REL_TYP,CISADM,CI_ACCT_REL_TYP,
BATCHUSER,CI_ACCT_REL_TYP_L,CISADM,CI_ACCT_REL_TYP_L,
BATCHUSER,CI_ACC_GRP,CISADM,CI_ACC_GRP,
BATCHUSER,CI_ACC_GRP_DAR,CISADM,CI_ACC_GRP_DAR,
BATCHUSER,CI_ACC_GRP_L,CISADM,CI_ACC_GRP_L,
BATCHUSER,CI_ACC_GRP_ROLE,CISADM,CI_ACC_GRP_ROLE,
BATCHUSER,CI_ACDC_WOSA_VW,CISADM,CI_ACDC_WOSA_VW,
BATCHUSER,CI_ADJ,CISADM,CI_ADJ,
BATCHUSER,CI_ADJTSAT_S_VW,CISADM,CI_ADJTSAT_S_VW,
BATCHUSER,CI_ADJT_ADJTPRF,CISADM,CI_ADJT_ADJTPRF,
BATCHUSER,CI_ADJ_APREQ,CISADM,CI_ADJ_APREQ,
BATCHUSER,CI_ADJ_APREQ_K,CISADM,CI_ADJ_APREQ_K,
BATCHUSER,CI_ADJ_CALC_LN,CISADM,CI_ADJ_CALC_LN,
BATCHUSER,CI_ADJ_CAN_RSN,CISADM,CI_ADJ_CAN_RSN,
BATCHUSER,CI_ADJ_CAN_RSN_L,CISADM,CI_ADJ_CAN_RSN_L,
BATCHUSER,CI_ADJ_CHAR,CISADM,CI_ADJ_CHAR,
BATCHUSER,CI_ADJ_CL_CHAR,CISADM,CI_ADJ_CL_CHAR,
BATCHUSER,CI_ADJ_K,CISADM,CI_ADJ_K,
BATCHUSER,CI_ADJ_STG_CTL,CISADM,CI_ADJ_STG_CTL,
BATCHUSER,CI_ADJ_STG_CTL_CHAR,CISADM,CI_ADJ_STG_CTL_CHAR,
BATCHUSER,CI_ADJ_STG_CTL_MSGP,CISADM,CI_ADJ_STG_CTL_MSGP,
BATCHUSER,CI_ADJ_STG_UP,CISADM,CI_ADJ_STG_UP,
BATCHUSER,CI_ADJ_STG_UP_CHAR,CISADM,CI_ADJ_STG_UP_CHAR,
BATCHUSER,CI_ADJ_STG_UP_MSGP,CISADM,CI_ADJ_STG_UP_MSGP,
BATCHUSER,CI_ADJ_TYPE,CISADM,CI_ADJ_TYPE,
BATCHUSER,CI_ADJ_TYPE_L,CISADM,CI_ADJ_TYPE_L,
BATCHUSER,CI_ADJ_TYP_PROF,CISADM,CI_ADJ_TYP_PROF,
BATCHUSER,CI_ADJ_TYP_PROF_L,CISADM,CI_ADJ_TYP_PROF_L,
BATCHUSER,CI_ADJ_TY_ALG,CISADM,CI_ADJ_TY_ALG,
BATCHUSER,CI_ADJ_TY_CHAR,CISADM,CI_ADJ_TY_CHAR,
BATCHUSER,CI_ADM_RVW_SCH,CISADM,CI_ADM_RVW_SCH,
BATCHUSER,CI_ALERT_TYPE,CISADM,CI_ALERT_TYPE,
BATCHUSER,CI_ALERT_TYPE_L,CISADM,CI_ALERT_TYPE_L,
BATCHUSER,CI_ALG,CISADM,CI_ALG,
BATCHUSER,CI_ALG_ADHC_VW,CISADM,CI_ALG_ADHC_VW,
BATCHUSER,CI_ALG_ADJT_VW,CISADM,CI_ALG_ADJT_VW,
BATCHUSER,CI_ALG_BSBF_VW,CISADM,CI_ALG_BSBF_VW,
BATCHUSER,CI_ALG_BSBS_VW,CISADM,CI_ALG_BSBS_VW,
BATCHUSER,CI_ALG_CCAL_VW,CISADM,CI_ALG_CCAL_VW,
BATCHUSER,CI_ALG_CNSMP_VW,CISADM,CI_ALG_CNSMP_VW,
BATCHUSER,CI_ALG_COCN_VW,CISADM,CI_ALG_COCN_VW,
BATCHUSER,CI_ALG_COEV_VW,CISADM,CI_ALG_COEV_VW,
BATCHUSER,CI_ALG_ERAC_VW,CISADM,CI_ALG_ERAC_VW,
BATCHUSER,CI_ALG_FACM_VW,CISADM,CI_ALG_FACM_VW,
BATCHUSER,CI_ALG_GLAC_VW,CISADM,CI_ALG_GLAC_VW,
BATCHUSER,CI_ALG_GVFM_VW,CISADM,CI_ALG_GVFM_VW,
BATCHUSER,CI_ALG_IDFM_VW,CISADM,CI_ALG_IDFM_VW,
BATCHUSER,CI_ALG_L,CISADM,CI_ALG_L,
BATCHUSER,CI_ALG_LPCC_VW,CISADM,CI_ALG_LPCC_VW,
BATCHUSER,CI_ALG_LPCE_VW,CISADM,CI_ALG_LPCE_VW,
BATCHUSER,CI_ALG_ODSP_VW,CISADM,CI_ALG_ODSP_VW,
BATCHUSER,CI_ALG_PARM,CISADM,CI_ALG_PARM,
BATCHUSER,CI_ALG_PHFM_VW,CISADM,CI_ALG_PHFM_VW,
BATCHUSER,CI_ALG_PKCC_VW,CISADM,CI_ALG_PKCC_VW,
BATCHUSER,CI_ALG_PKEL_VW,CISADM,CI_ALG_PKEL_VW,
BATCHUSER,CI_ALG_PPBR_VW,CISADM,CI_ALG_PPBR_VW,
BATCHUSER,CI_ALG_PPOA_VW,CISADM,CI_ALG_PPOA_VW,
BATCHUSER,CI_ALG_PSEG_VW,CISADM,CI_ALG_PSEG_VW,
BATCHUSER,CI_ALG_PSPR_VW,CISADM,CI_ALG_PSPR_VW,
BATCHUSER,CI_ALG_PYDT_VW,CISADM,CI_ALG_PYDT_VW,
BATCHUSER,CI_ALG_SATBC_VW,CISADM,CI_ALG_SATBC_VW,
BATCHUSER,CI_ALG_SATFT_VW,CISADM,CI_ALG_SATFT_VW,
BATCHUSER,CI_ALG_SVCR_VW,CISADM,CI_ALG_SVCR_VW,
BATCHUSER,CI_ALG_SVEV_VW,CISADM,CI_ALG_SVEV_VW,
BATCHUSER,CI_ALG_TYPE,CISADM,CI_ALG_TYPE,
BATCHUSER,CI_ALG_TYPE_L,CISADM,CI_ALG_TYPE_L,
BATCHUSER,CI_ALG_TYPE_PRM,CISADM,CI_ALG_TYPE_PRM,
BATCHUSER,CI_ALG_TYPE_PRM_L,CISADM,CI_ALG_TYPE_PRM_L,
BATCHUSER,CI_ALG_VER,CISADM,CI_ALG_VER,
BATCHUSER,CI_ALG_XAR_VW,CISADM,CI_ALG_XAR_VW,
BATCHUSER,CI_AM_ACTIVITY_TYPE,CISADM,CI_AM_ACTIVITY_TYPE,
BATCHUSER,CI_AM_ACTIVITY_TYPE_L,CISADM,CI_AM_ACTIVITY_TYPE_L,
BATCHUSER,CI_AM_REQ,CISADM,CI_AM_REQ,
BATCHUSER,CI_AM_REQ_K,CISADM,CI_AM_REQ_K,
BATCHUSER,CI_AM_REQ_LOG,CISADM,CI_AM_REQ_LOG,
BATCHUSER,CI_AM_REQ_LOG_PARM,CISADM,CI_AM_REQ_LOG_PARM,
BATCHUSER,CI_APAY_CLR_STG,CISADM,CI_APAY_CLR_STG,
BATCHUSER,CI_APAY_CLR_STG_K,CISADM,CI_APAY_CLR_STG_K,
BATCHUSER,CI_APAY_RT_TYPE,CISADM,CI_APAY_RT_TYPE,
BATCHUSER,CI_APAY_RT_TYPE_L,CISADM,CI_APAY_RT_TYPE_L,
BATCHUSER,CI_APAY_SRC,CISADM,CI_APAY_SRC,
BATCHUSER,CI_APAY_SRC_L,CISADM,CI_APAY_SRC_L,
BATCHUSER,CI_APPR_PROF,CISADM,CI_APPR_PROF,
BATCHUSER,CI_APPR_PROF_L,CISADM,CI_APPR_PROF_L,
BATCHUSER,CI_APPR_REQ,CISADM,CI_APPR_REQ,
BATCHUSER,CI_APPR_REQ_CHAR,CISADM,CI_APPR_REQ_CHAR,
BATCHUSER,CI_APPR_REQ_K,CISADM,CI_APPR_REQ_K,
BATCHUSER,CI_APPR_REQ_LOG,CISADM,CI_APPR_REQ_LOG,
BATCHUSER,CI_APPR_REQ_LOG_PARM,CISADM,CI_APPR_REQ_LOG_PARM,
BATCHUSER,CI_APP_SVC_ACC,CISADM,CI_APP_SVC_ACC,
BATCHUSER,CI_APP_SVC_SCTY,CISADM,CI_APP_SVC_SCTY,
BATCHUSER,CI_APREQ_TYPE,CISADM,CI_APREQ_TYPE,
BATCHUSER,CI_APREQ_TYPE_L,CISADM,CI_APREQ_TYPE_L,
BATCHUSER,CI_ARC_ROOT_INST,CISADM,CI_ARC_ROOT_INST,
BATCHUSER,CI_ARC_ROOT_INST_K,CISADM,CI_ARC_ROOT_INST_K,
BATCHUSER,CI_ARC_ROOT_OBJ,CISADM,CI_ARC_ROOT_OBJ,
BATCHUSER,CI_ARC_ROOT_OBJ_K,CISADM,CI_ARC_ROOT_OBJ_K,
BATCHUSER,CI_ARC_ROOT_PK,CISADM,CI_ARC_ROOT_PK,
BATCHUSER,CI_AUDIT,CISADM,CI_AUDIT,
BATCHUSER,CI_AUDIT_K,CISADM,CI_AUDIT_K,
BATCHUSER,CI_BAL_CTL_GRP,CISADM,CI_BAL_CTL_GRP,
BATCHUSER,CI_BAL_CTL_MEM,CISADM,CI_BAL_CTL_MEM,
BATCHUSER,CI_BAL_CTL_MEM_VW,CISADM,CI_BAL_CTL_MEM_VW,
BATCHUSER,CI_BAL_CTL_TMP,CISADM,CI_BAL_CTL_TMP,
BATCHUSER,CI_BANK,CISADM,CI_BANK,
BATCHUSER,CI_BANK_ACCOUNT,CISADM,CI_BANK_ACCOUNT,
BATCHUSER,CI_BANK_ACCOUNT_L,CISADM,CI_BANK_ACCOUNT_L,
BATCHUSER,CI_BANK_L,CISADM,CI_BANK_L,
BATCHUSER,CI_BATCH_CTRL,CISADM,CI_BATCH_CTRL,
BATCHUSER,CI_BATCH_CTRL_ALG,CISADM,CI_BATCH_CTRL_ALG,
BATCHUSER,CI_BATCH_CTRL_L,CISADM,CI_BATCH_CTRL_L,
BATCHUSER,CI_BATCH_CTRL_P,CISADM,CI_BATCH_CTRL_P,
BATCHUSER,CI_BATCH_CTRL_P_L,CISADM,CI_BATCH_CTRL_P_L,
BATCHUSER,CI_BATCH_INST,CISADM,CI_BATCH_INST,
BATCHUSER,CI_BATCH_JOB,CISADM,CI_BATCH_JOB,
BATCHUSER,CI_BATCH_JOB_K,CISADM,CI_BATCH_JOB_K,
BATCHUSER,CI_BATCH_JOB_PRM,CISADM,CI_BATCH_JOB_PRM,
BATCHUSER,CI_BATCH_RUN,CISADM,CI_BATCH_RUN,
BATCHUSER,CI_BATCH_THD,CISADM,CI_BATCH_THD,
BATCHUSER,CI_BCHG_LINE_UP,CISADM,CI_BCHG_LINE_UP,
BATCHUSER,CI_BCHG_READ,CISADM,CI_BCHG_READ,
BATCHUSER,CI_BCHG_READ_VW,CISADM,CI_BCHG_READ_VW,
BATCHUSER,CI_BCHG_SQ,CISADM,CI_BCHG_SQ,
BATCHUSER,CI_BCHG_UP,CISADM,CI_BCHG_UP,
BATCHUSER,CI_BCHG_UP_EXCP,CISADM,CI_BCHG_UP_EXCP,
BATCHUSER,CI_BCHG_UP_OVRD,CISADM,CI_BCHG_UP_OVRD,
BATCHUSER,CI_BCHG_UP_READ,CISADM,CI_BCHG_UP_READ,
BATCHUSER,CI_BCHG_UP_READ_VW,CISADM,CI_BCHG_UP_READ_VW,
BATCHUSER,CI_BCHG_UP_SQ,CISADM,CI_BCHG_UP_SQ,
BATCHUSER,CI_BCHG_UP_XTYP,CISADM,CI_BCHG_UP_XTYP,
BATCHUSER,CI_BCHG_UP_XTYP_L,CISADM,CI_BCHG_UP_XTYP_L,
BATCHUSER,CI_BF,CISADM,CI_BF,
BATCHUSER,CI_BFCH_TOUGRP,CISADM,CI_BFCH_TOUGRP,
BATCHUSER,CI_BF_ACCT_HST_VW,CISADM,CI_BF_ACCT_HST_VW,
BATCHUSER,CI_BF_CHAR,CISADM,CI_BF_CHAR,
BATCHUSER,CI_BF_CHAR_DST,CISADM,CI_BF_CHAR_DST,
BATCHUSER,CI_BF_L,CISADM,CI_BF_L,
BATCHUSER,CI_BF_VAL,CISADM,CI_BF_VAL,
BATCHUSER,CI_BILL,CISADM,CI_BILL,
BATCHUSER,CI_BILL_CAN_RSN,CISADM,CI_BILL_CAN_RSN,
BATCHUSER,CI_BILL_CAN_RSN_L,CISADM,CI_BILL_CAN_RSN_L,
BATCHUSER,CI_BILL_CHAR,CISADM,CI_BILL_CHAR,
BATCHUSER,CI_BILL_CHG,CISADM,CI_BILL_CHG,
BATCHUSER,CI_BILL_CHG_K,CISADM,CI_BILL_CHG_K,
BATCHUSER,CI_BILL_CYC,CISADM,CI_BILL_CYC,
BATCHUSER,CI_BILL_CYC_L,CISADM,CI_BILL_CYC_L,
BATCHUSER,CI_BILL_CYC_SCH,CISADM,CI_BILL_CYC_SCH,
BATCHUSER,CI_BILL_CYC_SEC,CISADM,CI_BILL_CYC_SEC,
BATCHUSER,CI_BILL_EXCP,CISADM,CI_BILL_EXCP,
BATCHUSER,CI_BILL_K,CISADM,CI_BILL_K,
BATCHUSER,CI_BILL_MSG,CISADM,CI_BILL_MSG,
BATCHUSER,CI_BILL_MSGS,CISADM,CI_BILL_MSGS,
BATCHUSER,CI_BILL_MSG_L,CISADM,CI_BILL_MSG_L,
BATCHUSER,CI_BILL_MSG_PRM,CISADM,CI_BILL_MSG_PRM,
BATCHUSER,CI_BILL_PERIOD,CISADM,CI_BILL_PERIOD,
BATCHUSER,CI_BILL_PERIOD_L,CISADM,CI_BILL_PERIOD_L,
BATCHUSER,CI_BILL_PER_SCH,CISADM,CI_BILL_PER_SCH,
BATCHUSER,CI_BILL_ROUTING,CISADM,CI_BILL_ROUTING,
BATCHUSER,CI_BILL_RT_TYPE,CISADM,CI_BILL_RT_TYPE,
BATCHUSER,CI_BILL_RT_TYPE_L,CISADM,CI_BILL_RT_TYPE_L,
BATCHUSER,CI_BILL_RVW_SCH,CISADM,CI_BILL_RVW_SCH,
BATCHUSER,CI_BILL_SA,CISADM,CI_BILL_SA,
BATCHUSER,CI_BILL_SCNR,CISADM,CI_BILL_SCNR,
BATCHUSER,CI_BILL_SCNR_K,CISADM,CI_BILL_SCNR_K,
BATCHUSER,CI_BILL_SCNR_SQ,CISADM,CI_BILL_SCNR_SQ,
BATCHUSER,CI_BILL_SEG_TYP,CISADM,CI_BILL_SEG_TYP,
BATCHUSER,CI_BILL_SEG_TYP_L,CISADM,CI_BILL_SEG_TYP_L,
BATCHUSER,CI_BPRT_GRP,CISADM,CI_BPRT_GRP,
BATCHUSER,CI_BPRT_GRP_K,CISADM,CI_BPRT_GRP_K,
BATCHUSER,CI_BPRT_SGRP_SA,CISADM,CI_BPRT_SGRP_SA,
BATCHUSER,CI_BPRT_SUBGRP,CISADM,CI_BPRT_SUBGRP,
BATCHUSER,CI_BSEG,CISADM,CI_BSEG,
BATCHUSER,CI_BSEG_CALC,CISADM,CI_BSEG_CALC,
BATCHUSER,CI_BSEG_CALC_LN,CISADM,CI_BSEG_CALC_LN,
BATCHUSER,CI_BSEG_CL_CHAR,CISADM,CI_BSEG_CL_CHAR,
BATCHUSER,CI_BSEG_EXCP,CISADM,CI_BSEG_EXCP,
BATCHUSER,CI_BSEG_ITEM,CISADM,CI_BSEG_ITEM,
BATCHUSER,CI_BSEG_K,CISADM,CI_BSEG_K,
BATCHUSER,CI_BSEG_MSG,CISADM,CI_BSEG_MSG,
BATCHUSER,CI_BSEG_READ,CISADM,CI_BSEG_READ,
BATCHUSER,CI_BSEG_READ_VW,CISADM,CI_BSEG_READ_VW,
BATCHUSER,CI_BSEG_SQ,CISADM,CI_BSEG_SQ,
BATCHUSER,CI_BUD_PLAN,CISADM,CI_BUD_PLAN,
BATCHUSER,CI_BUD_PLAN_L,CISADM,CI_BUD_PLAN_L,
BATCHUSER,CI_BUD_RVW,CISADM,CI_BUD_RVW,
BATCHUSER,CI_B_CHG_LINE,CISADM,CI_B_CHG_LINE,
BATCHUSER,CI_B_CHG_TMPLT,CISADM,CI_B_CHG_TMPLT,
BATCHUSER,CI_B_CHG_TMPLT_L,CISADM,CI_B_CHG_TMPLT_L,
BATCHUSER,CI_B_LN_CHAR,CISADM,CI_B_LN_CHAR,
BATCHUSER,CI_B_LN_UP_CHAR,CISADM,CI_B_LN_UP_CHAR,
BATCHUSER,CI_B_TMPLT_LINE,CISADM,CI_B_TMPLT_LINE,
BATCHUSER,CI_B_TMPLT_LINE_L,CISADM,CI_B_TMPLT_LINE_L,
BATCHUSER,CI_B_TMPLT_SQ,CISADM,CI_B_TMPLT_SQ,
BATCHUSER,CI_B_TM_LN_CHA,CISADM,CI_B_TM_LN_CHA,
BATCHUSER,CI_CAL_GL,CISADM,CI_CAL_GL,
BATCHUSER,CI_CAL_GL_L,CISADM,CI_CAL_GL_L,
BATCHUSER,CI_CAL_HOL,CISADM,CI_CAL_HOL,
BATCHUSER,CI_CAL_HOL_L,CISADM,CI_CAL_HOL_L,
BATCHUSER,CI_CAL_PERIOD,CISADM,CI_CAL_PERIOD,
BATCHUSER,CI_CAL_PERIOD_L,CISADM,CI_CAL_PERIOD_L,
BATCHUSER,CI_CAL_WORK,CISADM,CI_CAL_WORK,
BATCHUSER,CI_CAL_WORK_L,CISADM,CI_CAL_WORK_L,
BATCHUSER,CI_CAMPAIGN,CISADM,CI_CAMPAIGN,
BATCHUSER,CI_CAMPAIGN_L,CISADM,CI_CAMPAIGN_L,
BATCHUSER,CI_CAMP_ALG,CISADM,CI_CAMP_ALG,
BATCHUSER,CI_CAMP_FLD_TYPE,CISADM,CI_CAMP_FLD_TYPE,
BATCHUSER,CI_CAMP_FLD_TYPE_L,CISADM,CI_CAMP_FLD_TYPE_L,
