INDEX_OWNER,TABLE_NAME,INDEX_NAME,COLUMN_POSITION,COLUMN_NAME,DESCEND
CISADM,D1_DVC_CFG_K,D1T290P0,1,DEVICE_CONFIG_ID,ASC
CISADM,D1_DVC_CFG_K,D1T290P0,2,ENV_ID,ASC
CISADM,D1_DVC_CFG_LOG,D1M246P0,1,DEVICE_CONFIG_ID,ASC
CISADM,D1_DVC_CFG_LOG,D1M246P0,2,SEQNO,ASC
CISADM,D1_DVC_CFG_LOG,D1M246S1,1,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_CFG_LOG,D1M246S1,2,CHAR_VAL_FK1,ASC
CISADM,D1_DVC_CFG_LOG,D1M246S2,1,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_CFG_LOG,D1M246S2,2,CHAR_VAL,ASC
CISADM,D1_DVC_CFG_LOG_PARM,D1M247P0,1,DEVICE_CONFIG_ID,ASC
CISADM,D1_DVC_CFG_LOG_PARM,D1M247P0,2,SEQNO,ASC
CISADM,D1_DVC_CFG_LOG_PARM,D1M247P0,3,PARM_SEQ,ASC
CISADM,D1_DVC_CFG_TYPE,D1C248P0,1,DEVICE_CONFIG_TYPE_CD,ASC
CISADM,D1_DVC_CFG_TYPE_CHAR,D1C251P0,1,DEVICE_CONFIG_TYPE_CD,ASC
CISADM,D1_DVC_CFG_TYPE_CHAR,D1C251P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_CFG_TYPE_CHAR,D1C251P0,3,SEQ_NUM,ASC
CISADM,D1_DVC_CFG_TYPE_CHAR,D1C251S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_DVC_CFG_TYPE_L,D1C250P0,1,DEVICE_CONFIG_TYPE_CD,ASC
CISADM,D1_DVC_CFG_TYPE_L,D1C250P0,2,LANGUAGE_CD,ASC
CISADM,D1_DVC_CFG_TYPE_MC_TYPE,D1C249P0,1,DEVICE_CONFIG_TYPE_CD,ASC
CISADM,D1_DVC_CFG_TYPE_MC_TYPE,D1C249P0,2,MEASR_COMP_TYPE_CD,ASC
CISADM,D1_DVC_CHAR,D1M237P0,1,D1_DEVICE_ID,ASC
CISADM,D1_DVC_CHAR,D1M237P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_CHAR,D1M237P0,3,EFFDT,ASC
CISADM,D1_DVC_CHAR,D1M237S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_DVC_EQPMNT,D1M629P0,1,D1_DEVICE_ID,ASC
CISADM,D1_DVC_EQPMNT,D1M629P0,2,D1_EQPMNT_ID,ASC
CISADM,D1_DVC_EQPMNT,D1M629P0,3,D1_INSTALL_DTTM,ASC
CISADM,D1_DVC_EQPMNT,D1M629S0,1,D1_EQPMNT_ID,ASC
CISADM,D1_DVC_EQPMNT,D1M629S0,2,D1_INSTALL_DTTM,ASC
CISADM,D1_DVC_EVT,D1T400P0,1,DVC_EVT_ID,ASC
CISADM,D1_DVC_EVT,D1T400S1,1,BUS_OBJ_CD,ASC
CISADM,D1_DVC_EVT,D1T400S1,2,BO_STATUS_CD,ASC
CISADM,D1_DVC_EVT,D1T400S1,3,DVC_EVT_ID,ASC
CISADM,D1_DVC_EVT,D1T400S2,1,D1_DEVICE_ID,ASC
CISADM,D1_DVC_EVT,D1T400S2,2,DVC_EVT_DTTM,ASC
CISADM,D1_DVC_EVT,D1T400S3,1,BUS_OBJ_CD,ASC
CISADM,D1_DVC_EVT,D1T400S3,2,BO_STATUS_CD,ASC
CISADM,D1_DVC_EVT,D1T400S3,3,D1_DEVICE_ID,ASC
CISADM,D1_DVC_EVT,D1T400S3,4,DVC_EVT_ID,ASC
CISADM,D1_DVC_EVT_CHAR,D1T401P0,1,DVC_EVT_ID,ASC
CISADM,D1_DVC_EVT_CHAR,D1T401P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_EVT_CHAR,D1T401P0,3,SEQ_NUM,ASC
CISADM,D1_DVC_EVT_CHAR,D1T401S0,1,SRCH_CHAR_VAL,ASC
CISADM,D1_DVC_EVT_IDENTIFIER,D1T405P0,1,DVC_EVT_ID,ASC
CISADM,D1_DVC_EVT_IDENTIFIER,D1T405P0,2,DVC_EVT_ID_TYPE_FLG,ASC
CISADM,D1_DVC_EVT_IDENTIFIER,D1T405S0,1,ID_VALUE,ASC
CISADM,D1_DVC_EVT_IDENTIFIER,D1T405S1,1,SYS_NC00005$,ASC
CISADM,D1_DVC_EVT_K,D1T412P0,1,DVC_EVT_ID,ASC
CISADM,D1_DVC_EVT_K,D1T412P0,2,ENV_ID,ASC
CISADM,D1_DVC_EVT_LOG,D1T402P0,1,DVC_EVT_ID,ASC
CISADM,D1_DVC_EVT_LOG,D1T402P0,2,SEQNO,ASC
CISADM,D1_DVC_EVT_LOG,D1T402S1,1,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_EVT_LOG,D1T402S1,2,CHAR_VAL_FK1,ASC
CISADM,D1_DVC_EVT_LOG,D1T402S2,1,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_EVT_LOG,D1T402S2,2,CHAR_VAL,ASC
CISADM,D1_DVC_EVT_LOG_PARM,D1T403P0,1,DVC_EVT_ID,ASC
CISADM,D1_DVC_EVT_LOG_PARM,D1T403P0,2,SEQNO,ASC
CISADM,D1_DVC_EVT_LOG_PARM,D1T403P0,3,PARM_SEQ,ASC
CISADM,D1_DVC_EVT_REL_OBJ,D1T404P0,1,DVC_EVT_ID,ASC
CISADM,D1_DVC_EVT_REL_OBJ,D1T404P0,2,MAINT_OBJ_CD,ASC
CISADM,D1_DVC_EVT_REL_OBJ,D1T404P0,3,DVC_EVT_REL_OBJ_TYPE_FLG,ASC
CISADM,D1_DVC_EVT_REL_OBJ,D1T404S0,1,PK_VALUE1,ASC
CISADM,D1_DVC_EVT_REL_OBJ,D1T404S0,2,PK_VALUE2,ASC
CISADM,D1_DVC_EVT_REL_OBJ,D1T404S0,3,PK_VALUE3,ASC
CISADM,D1_DVC_EVT_REL_OBJ,D1T404S0,4,PK_VALUE4,ASC
CISADM,D1_DVC_EVT_REL_OBJ,D1T404S0,5,PK_VALUE5,ASC
CISADM,D1_DVC_EVT_REL_OBJ,D1T404S0,6,MAINT_OBJ_CD,ASC
CISADM,D1_DVC_EVT_TYPE,D1C406P0,1,DVC_EVT_TYPE_CD,ASC
CISADM,D1_DVC_EVT_TYPE_CHAR,D1C408P0,1,DVC_EVT_TYPE_CD,ASC
CISADM,D1_DVC_EVT_TYPE_CHAR,D1C408P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_EVT_TYPE_CHAR,D1C408P0,3,SEQ_NUM,ASC
CISADM,D1_DVC_EVT_TYPE_CHAR,D1C408S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_DVC_EVT_TYPE_L,D1C407P0,1,DVC_EVT_TYPE_CD,ASC
CISADM,D1_DVC_EVT_TYPE_L,D1C407P0,2,LANGUAGE_CD,ASC
CISADM,D1_DVC_IDENTIFIER,D1M236P0,1,D1_DEVICE_ID,ASC
CISADM,D1_DVC_IDENTIFIER,D1M236P0,2,DVC_ID_TYPE_FLG,ASC
CISADM,D1_DVC_IDENTIFIER,D1M236S0,1,ID_VALUE,ASC
CISADM,D1_DVC_IDENTIFIER,D1M236S1,1,SYS_NC00005$,ASC
CISADM,D1_DVC_K,D1T289P0,1,D1_DEVICE_ID,ASC
CISADM,D1_DVC_K,D1T289P0,2,ENV_ID,ASC
CISADM,D1_DVC_LOG,D1M267P0,1,D1_DEVICE_ID,ASC
CISADM,D1_DVC_LOG,D1M267P0,2,SEQNO,ASC
CISADM,D1_DVC_LOG,D1M267S1,1,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_LOG,D1M267S1,2,CHAR_VAL_FK1,ASC
CISADM,D1_DVC_LOG,D1M267S2,1,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_LOG,D1M267S2,2,CHAR_VAL,ASC
CISADM,D1_DVC_LOG_PARM,D1M238P0,1,D1_DEVICE_ID,ASC
CISADM,D1_DVC_LOG_PARM,D1M238P0,2,SEQNO,ASC
CISADM,D1_DVC_LOG_PARM,D1M238P0,3,PARM_SEQ,ASC
CISADM,D1_DVC_TYPE,D1C239P0,1,DEVICE_TYPE_CD,ASC
CISADM,D1_DVC_TYPE,D1C239S1,1,D1_SVC_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_CFG_TYPE,D1C240P0,1,DEVICE_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_CFG_TYPE,D1C240P0,2,DEVICE_CONFIG_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_CHAR,D1C243P0,1,DEVICE_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_CHAR,D1C243P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_CHAR,D1C243P0,3,SEQ_NUM,ASC
CISADM,D1_DVC_TYPE_CHAR,D1C243S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_DVC_TYPE_L,D1C242P0,1,DEVICE_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_L,D1C242P0,2,LANGUAGE_CD,ASC
CISADM,D1_DVC_TYPE_L,D1C242S0,1,DEVICE_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_SPR,D1C241P0,1,DEVICE_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_SPR,D1C241P0,2,D1_SPR_CD,ASC
CISADM,D1_DVC_TYPE_SQ,D1T429P0,1,DEVICE_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_SQ,D1T429P0,2,EFF_DTTM,ASC
CISADM,D1_DVC_TYPE_SQ_CHAR,D1T430P0,1,DEVICE_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_SQ_CHAR,D1T430P0,2,EFF_DTTM,ASC
CISADM,D1_DVC_TYPE_SQ_CHAR,D1T430P0,3,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_SQ_CHAR,D1T430P0,4,SEQ_NUM,ASC
CISADM,D1_DVC_TYPE_VALID_DVC_CHAR,D1C634P0,1,DEVICE_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_VALID_DVC_CHAR,D1C634P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_VALID_DVC_CHAR,D1C634S1,1,CHAR_TYPE_CD,ASC
CISADM,D1_DVC_TYPE_VALID_DVC_CHAR,D1C634S1,2,CHAR_VAL,ASC
CISADM,D1_DYN_OPT,D1M230P0,1,DYN_OPT_ID,ASC
CISADM,D1_DYN_OPT_CHAR,D1M232P0,1,DYN_OPT_ID,ASC
CISADM,D1_DYN_OPT_CHAR,D1M232P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_DYN_OPT_CHAR,D1M232P0,3,EFFDT,ASC
CISADM,D1_DYN_OPT_CHAR,D1M232S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_DYN_OPT_EVENT,D1T230P0,1,DYN_OPT_EVENT_ID,ASC
CISADM,D1_DYN_OPT_EVENT_CHAR,D1T231P0,1,DYN_OPT_EVENT_ID,ASC
CISADM,D1_DYN_OPT_EVENT_CHAR,D1T231P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_DYN_OPT_EVENT_CHAR,D1T231P0,3,SEQ_NUM,ASC
CISADM,D1_DYN_OPT_EVENT_CHAR,D1T231S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_DYN_OPT_EVENT_K,D1T297P0,1,DYN_OPT_EVENT_ID,ASC
CISADM,D1_DYN_OPT_EVENT_K,D1T297P0,2,ENV_ID,ASC
CISADM,D1_DYN_OPT_EVENT_LOG,D1T232P0,1,DYN_OPT_EVENT_ID,ASC
CISADM,D1_DYN_OPT_EVENT_LOG,D1T232P0,2,SEQNO,ASC
CISADM,D1_DYN_OPT_EVENT_LOG,D1T232S1,1,CHAR_TYPE_CD,ASC
CISADM,D1_DYN_OPT_EVENT_LOG,D1T232S1,2,CHAR_VAL_FK1,ASC
CISADM,D1_DYN_OPT_EVENT_LOG,D1T232S2,1,CHAR_TYPE_CD,ASC
CISADM,D1_DYN_OPT_EVENT_LOG,D1T232S2,2,CHAR_VAL,ASC
CISADM,D1_DYN_OPT_EVENT_LOG_PARM,D1T233P0,1,DYN_OPT_EVENT_ID,ASC
CISADM,D1_DYN_OPT_EVENT_LOG_PARM,D1T233P0,2,SEQNO,ASC
CISADM,D1_DYN_OPT_EVENT_LOG_PARM,D1T233P0,3,PARM_SEQ,ASC
CISADM,D1_DYN_OPT_K,D1T291P0,1,DYN_OPT_ID,ASC
CISADM,D1_DYN_OPT_K,D1T291P0,2,ENV_ID,ASC
CISADM,D1_DYN_OPT_L,D1M231P0,1,DYN_OPT_ID,ASC
CISADM,D1_DYN_OPT_L,D1M231P0,2,LANGUAGE_CD,ASC
CISADM,D1_DYN_OPT_LOG,D1M233P0,1,DYN_OPT_ID,ASC
CISADM,D1_DYN_OPT_LOG,D1M233P0,2,SEQNO,ASC
CISADM,D1_DYN_OPT_LOG,D1M233S1,1,CHAR_TYPE_CD,ASC
CISADM,D1_DYN_OPT_LOG,D1M233S1,2,CHAR_VAL_FK1,ASC
CISADM,D1_DYN_OPT_LOG,D1M233S2,1,CHAR_TYPE_CD,ASC
CISADM,D1_DYN_OPT_LOG,D1M233S2,2,CHAR_VAL,ASC
CISADM,D1_DYN_OPT_LOG_PARM,D1M234P0,1,DYN_OPT_ID,ASC
CISADM,D1_DYN_OPT_LOG_PARM,D1M234P0,2,SEQNO,ASC
CISADM,D1_DYN_OPT_LOG_PARM,D1M234P0,3,PARM_SEQ,ASC
CISADM,D1_DYN_OPT_TYPE,D1C230P0,1,DYN_OPT_TYPE_CD,ASC
CISADM,D1_DYN_OPT_TYPE_CHAR,D1C232P0,1,DYN_OPT_TYPE_CD,ASC
CISADM,D1_DYN_OPT_TYPE_CHAR,D1C232P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_DYN_OPT_TYPE_CHAR,D1C232P0,3,SEQ_NUM,ASC
CISADM,D1_DYN_OPT_TYPE_CHAR,D1C232S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_DYN_OPT_TYPE_L,D1C231P0,1,DYN_OPT_TYPE_CD,ASC
CISADM,D1_DYN_OPT_TYPE_L,D1C231P0,2,LANGUAGE_CD,ASC
CISADM,D1_EXCP_TYPE,D1C311P0,1,EXCP_TYPE_CD,ASC
CISADM,D1_EXCP_TYPE_CHAR,D1C313P0,1,EXCP_TYPE_CD,ASC
CISADM,D1_EXCP_TYPE_CHAR,D1C313P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_EXCP_TYPE_CHAR,D1C313P0,3,SEQ_NUM,ASC
CISADM,D1_EXCP_TYPE_CHAR,D1C313S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_EXCP_TYPE_L,D1C312P0,1,EXCP_TYPE_CD,ASC
CISADM,D1_EXCP_TYPE_L,D1C312P0,2,LANGUAGE_CD,ASC
CISADM,D1_FACILITY,D1M422P0,1,FACILITY_ID,ASC
CISADM,D1_FACILITY_CHAR,D1M424P0,1,FACILITY_ID,ASC
CISADM,D1_FACILITY_CHAR,D1M424P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_FACILITY_CHAR,D1M424P0,3,EFFDT,ASC
CISADM,D1_FACILITY_IDENTIFIER,D1M423P0,1,FACILITY_ID,ASC
CISADM,D1_FACILITY_IDENTIFIER,D1M423P0,2,FACILITY_ID_TYPE_FLG,ASC
CISADM,D1_FACILITY_K,D1T428P0,1,FACILITY_ID,ASC
CISADM,D1_FACILITY_K,D1T428P0,2,ENV_ID,ASC
CISADM,D1_FACILITY_L,D1M425P0,1,FACILITY_ID,ASC
CISADM,D1_FACILITY_L,D1M425P0,2,LANGUAGE_CD,ASC
CISADM,D1_FACILITY_LOG,D1M427P0,1,FACILITY_ID,ASC
CISADM,D1_FACILITY_LOG,D1M427P0,2,SEQNO,ASC
CISADM,D1_FACILITY_LOG_PARM,D1M428P0,1,FACILITY_ID,ASC
CISADM,D1_FACILITY_LOG_PARM,D1M428P0,2,SEQNO,ASC
CISADM,D1_FACILITY_LOG_PARM,D1M428P0,3,PARM_SEQ,ASC
CISADM,D1_FACILITY_SP,D1T633P0,1,FACILITY_ID,ASC
CISADM,D1_FACILITY_SP,D1T633P0,2,D1_SP_ID,ASC
CISADM,D1_FACTOR,D1C223P0,1,FACTOR_CD,ASC
CISADM,D1_FACTOR_CHAR,D1C226P0,1,FACTOR_CD,ASC
CISADM,D1_FACTOR_CHAR,D1C226P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_FACTOR_CHAR,D1C226P0,3,SEQ_NUM,ASC
CISADM,D1_FACTOR_CHAR,D1C226S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_FACTOR_CHAR_VALUE,D1C225P0,1,FACTOR_CD,ASC
CISADM,D1_FACTOR_CHAR_VALUE,D1C225P0,2,FACTOR_CHAR_TYPE_CD,ASC
CISADM,D1_FACTOR_CHAR_VALUE,D1C225P0,3,FACTOR_CHAR_VAL,ASC
CISADM,D1_FACTOR_L,D1C224P0,1,FACTOR_CD,ASC
CISADM,D1_FACTOR_L,D1C224P0,2,LANGUAGE_CD,ASC
CISADM,D1_FACTOR_VALUE,D1C227P0,1,FACTOR_CD,ASC
CISADM,D1_FACTOR_VALUE,D1C227P0,2,FACTOR_CHAR_TYPE_CD,ASC
CISADM,D1_FACTOR_VALUE,D1C227P0,3,FACTOR_CHAR_VAL,ASC
CISADM,D1_FACTOR_VALUE,D1C227P0,4,EFF_DTTM,ASC
CISADM,D1_FACTOR_VALUE_CHAR,D1C228P0,1,FACTOR_CD,ASC
CISADM,D1_FACTOR_VALUE_CHAR,D1C228P0,2,FACTOR_CHAR_TYPE_CD,ASC
CISADM,D1_FACTOR_VALUE_CHAR,D1C228P0,3,FACTOR_CHAR_VAL,ASC
CISADM,D1_FACTOR_VALUE_CHAR,D1C228P0,4,EFF_DTTM,ASC
CISADM,D1_FACTOR_VALUE_CHAR,D1C228P0,5,CHAR_TYPE_CD,ASC
CISADM,D1_FACTOR_VALUE_CHAR,D1C228S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_GTT1,D1T413P0,1,MEASR_COMP_ID,ASC
CISADM,D1_GTT1,D1T413P0,2,START_DTTM,ASC
CISADM,D1_GTT1,D1T413P0,3,END_DTTM,ASC
CISADM,D1_GTT10,D1T605P0,1,US_ID,ASC
CISADM,D1_GTT10,D1T605P0,2,MSRMT_DATA_SNAP_TYPE_CD,ASC
CISADM,D1_GTT10,D1T605P0,3,MSRMT_DTTM,ASC
CISADM,D1_GTT2,D1T414P0,1,MEASR_COMP_ID,ASC
CISADM,D1_GTT2,D1T414P0,2,MSRMT_DTTM,ASC
CISADM,D1_GTT3,D1T406S0,1,MAINT_OBJ_CD,ASC
CISADM,D1_GTT3,D1T406S0,2,D1_DEVICE_ID,ASC
CISADM,D1_GTT3,D1T406S0,3,D1_SP_ID,ASC
CISADM,D1_GTT3,D1T406S0,4,DEVICE_TYPE_CD,ASC
CISADM,D1_GTT3,D1T406S0,5,START_DTTM,ASC
CISADM,D1_GTT3,D1T406S0,6,END_DTTM,ASC
CISADM,D1_GTT4,D1T407S0,1,MAINT_OBJ_CD,ASC
CISADM,D1_GTT4,D1T407S0,2,D1_DEVICE_ID,ASC
CISADM,D1_GTT4,D1T407S0,3,D1_SP_ID,ASC
CISADM,D1_GTT4,D1T407S0,4,DEVICE_TYPE_CD,ASC
CISADM,D1_GTT4,D1T407S0,5,MSRMT_DTTM,ASC
CISADM,D1_GTT5,D1T526P0,1,US_ID,ASC
CISADM,D1_GTT5,D1T526P0,2,D1_USAGE_ID,ASC
CISADM,D1_GTT5,D1T526P0,3,START_DTTM,ASC
CISADM,D1_GTT5,D1T526P0,4,END_DTTM,ASC
CISADM,D1_GTT6,D1T534P0,1,US_ID,ASC
CISADM,D1_GTT6,D1T534P0,2,D1_USAGE_ID,ASC
CISADM,D1_GTT6,D1T534P0,3,START_DTTM,ASC
CISADM,D1_GTT6,D1T534P0,4,END_DTTM,ASC
CISADM,D1_GTT7,D1T554S0,1,D1_SP_ID,ASC
CISADM,D1_GTT7,D1T554S0,2,D1_SP_TYPE_CD,ASC
CISADM,D1_GTT7,D1T554S0,3,START_DTTM,ASC
CISADM,D1_GTT7,D1T554S0,4,END_DTTM,ASC
CISADM,D1_GTT7,D1T554S0,5,TIME_ZONE_CD,ASC
CISADM,D1_GTT7,D1T554S0,6,US_ID,ASC
CISADM,D1_GTT7,D1T554S0,7,US_TYPE_CD,ASC
CISADM,D1_GTT8,D1T555S0,1,D1_SP_ID,ASC
CISADM,D1_GTT8,D1T555S0,2,MSRMT_DTTM,ASC
CISADM,D1_GTT8,D1T555S0,3,D1_QUANTITY1,ASC
CISADM,D1_GTT8,D1T555S0,4,D1_QUANTITY2,ASC
CISADM,D1_GTT8,D1T555S0,5,D1_QUANTITY3,ASC
CISADM,D1_GTT8,D1T555S0,6,D1_QUANTITY4,ASC
CISADM,D1_GTT8,D1T555S0,7,D1_QUANTITY5,ASC
CISADM,D1_GTT8,D1T555S0,8,US_ID,ASC
CISADM,D1_GTT9,D1T604P0,1,US_ID,ASC
CISADM,D1_GTT9,D1T604P0,2,START_DTTM,ASC
CISADM,D1_GTT9,D1T604P0,3,END_DTTM,ASC
CISADM,D1_IMD_CTRL,D1T418P0,1,INIT_MSRMT_DATA_ID,ASC
CISADM,D1_IMD_CTRL,D1T418S1,1,IMD_CTRL_DC_ID,ASC
CISADM,D1_IMD_CTRL,D1T418S1,2,BUS_OBJ_CD,ASC
CISADM,D1_IMD_CTRL,D1T418S1,3,BO_STATUS_CD,ASC
CISADM,D1_IMD_CTRL,D1T418S2,1,IMD_CTRL_MC_ID,ASC
CISADM,D1_IMD_CTRL_SEEDER,D1T500P0,1,INIT_MSRMT_DATA_ID,ASC
CISADM,D1_IMD_CTRL_SEEDER,D1T500S1,1,BUS_OBJ_CD,ASC
CISADM,D1_IMD_CTRL_SEEDER,D1T500S1,2,BO_STATUS_CD,ASC
CISADM,D1_IMD_CTRL_SEEDER,D1T500S1,3,INIT_MSRMT_DATA_ID,ASC
CISADM,D1_INIT_MSRMT_DATA,D1T304P0,1,INIT_MSRMT_DATA_ID,ASC
CISADM,D1_INIT_MSRMT_DATA,D1T304S1,1,MEASR_COMP_ID,ASC
CISADM,D1_INIT_MSRMT_DATA,D1T304S1,2,D1_TO_DTTM,ASC
CISADM,D1_INIT_MSRMT_DATA_CHAR,D1T305P0,1,INIT_MSRMT_DATA_ID,ASC
CISADM,D1_INIT_MSRMT_DATA_CHAR,D1T305P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_INIT_MSRMT_DATA_CHAR,D1T305P0,3,SEQ_NUM,ASC
CISADM,D1_INIT_MSRMT_DATA_CHAR,D1T305S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_INIT_MSRMT_DATA_K,D1T314P0,1,INIT_MSRMT_DATA_ID,ASC
CISADM,D1_INIT_MSRMT_DATA_K,D1T314P0,2,ENV_ID,ASC
CISADM,D1_INIT_MSRMT_DATA_LOG,D1T306P0,1,INIT_MSRMT_DATA_ID,ASC
CISADM,D1_INIT_MSRMT_DATA_LOG,D1T306P0,2,SEQNO,ASC
CISADM,D1_INIT_MSRMT_DATA_LOG_PARM,D1T307P0,1,INIT_MSRMT_DATA_ID,ASC
CISADM,D1_INIT_MSRMT_DATA_LOG_PARM,D1T307P0,2,SEQNO,ASC
CISADM,D1_INIT_MSRMT_DATA_LOG_PARM,D1T307P0,3,PARM_SEQ,ASC
CISADM,D1_INIT_MSRMT_SNAP,D1T622P0,1,INIT_MSRMT_SNAP_ID,ASC
CISADM,D1_INIT_MSRMT_SNAP_CHAR,D1T624P0,1,INIT_MSRMT_SNAP_ID,ASC
CISADM,D1_INIT_MSRMT_SNAP_CHAR,D1T624P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_INIT_MSRMT_SNAP_CHAR,D1T624P0,3,SEQ_NUM,ASC
CISADM,D1_INIT_MSRMT_SNAP_K,D1T623P0,1,INIT_MSRMT_SNAP_ID,ASC
CISADM,D1_INIT_MSRMT_SNAP_K,D1T623P0,2,ENV_ID,ASC
CISADM,D1_INIT_MSRMT_SNAP_LOG,D1T625P0,1,INIT_MSRMT_SNAP_ID,ASC
CISADM,D1_INIT_MSRMT_SNAP_LOG,D1T625P0,2,SEQNO,ASC
CISADM,D1_INIT_MSRMT_SNAP_LOG_PARM,D1T626P0,1,INIT_MSRMT_SNAP_ID,ASC
CISADM,D1_INIT_MSRMT_SNAP_LOG_PARM,D1T626P0,2,SEQNO,ASC
CISADM,D1_INIT_MSRMT_SNAP_LOG_PARM,D1T626P0,3,PARM_SEQ,ASC
CISADM,D1_INSTALL_EVT,D1M107P0,1,INSTALL_EVT_ID,ASC
CISADM,D1_INSTALL_EVT,D1M107S2,1,D1_SP_ID,ASC
CISADM,D1_INSTALL_EVT,D1M107S2,2,D1_INSTALL_DTTM,ASC
CISADM,D1_INSTALL_EVT,D1M107S2,3,D1_REMOVAL_DTTM,ASC
CISADM,D1_INSTALL_EVT,D1M107S2,4,INSTALL_EVT_ID,ASC
CISADM,D1_INSTALL_EVT,D1M107S3,1,DEVICE_CONFIG_ID,ASC
CISADM,D1_INSTALL_EVT,D1M107S3,2,D1_INSTALL_DTTM,ASC
CISADM,D1_INSTALL_EVT,D1M107S3,3,D1_REMOVAL_DTTM,ASC
CISADM,D1_INSTALL_EVT,D1M107S3,4,INSTALL_EVT_ID,ASC
CISADM,D1_INSTALL_EVT_CHAR,D1M108P0,1,INSTALL_EVT_ID,ASC
CISADM,D1_INSTALL_EVT_CHAR,D1M108P0,2,CHAR_TYPE_CD,ASC
CISADM,D1_INSTALL_EVT_CHAR,D1M108P0,3,EFFDT,ASC
CISADM,D1_INSTALL_EVT_CHAR,D1M108S1,1,SRCH_CHAR_VAL,ASC
CISADM,D1_INSTALL_EVT_K,D1T292P0,1,INSTALL_EVT_ID,ASC
CISADM,D1_INSTALL_EVT_K,D1T292P0,2,ENV_ID,ASC
CISADM,D1_INSTALL_EVT_LOG,D1M109P0,1,INSTALL_EVT_ID,ASC
CISADM,D1_INSTALL_EVT_LOG,D1M109P0,2,SEQNO,ASC
CISADM,D1_INSTALL_EVT_LOG,D1M109S1,1,CHAR_TYPE_CD,ASC
CISADM,D1_INSTALL_EVT_LOG,D1M109S1,2,CHAR_VAL_FK1,ASC
CISADM,D1_INSTALL_EVT_LOG,D1M109S2,1,CHAR_TYPE_CD,ASC
CISADM,D1_INSTALL_EVT_LOG,D1M109S2,2,CHAR_VAL,ASC
CISADM,D1_INSTALL_EVT_LOG_PARM,D1M110P0,1,INSTALL_EVT_ID,ASC
CISADM,D1_INSTALL_EVT_LOG_PARM,D1M110P0,2,SEQNO,ASC
CISADM,D1_INSTALL_EVT_LOG_PARM,D1M110P0,3,PARM_SEQ,ASC
CISADM,D1_INT_SNAP_MAP,D1T620P0,1,SEC_PER_INTRVL,ASC
CISADM,D1_INT_SNAP_MAP,D1T620P0,2,MSRMT_DTTM,ASC
CISADM,D1_MANUFACTURER,D1C264P0,1,MANUFACTURER_CD,ASC
CISADM,D1_MANUFACTURER_L,D1C265P0,1,MANUFACTURER_CD,ASC
CISADM,D1_MANUFACTURER_L,D1C265P0,2,LANGUAGE_CD,ASC
CISADM,D1_MC_COMPAR_PERIOD,D1M541P0,1,COMPAR_PERIOD_ID,ASC
CISADM,D1_MC_COMPAR_PERIOD_LOG,D1M542P0,1,COMPAR_PERIOD_ID,ASC
CISADM,D1_MC_COMPAR_PERIOD_LOG,D1M542P0,2,SEQNO,ASC
CISADM,D1_MC_COMPAR_TYPE,D1C538P0,1,COMPAR_TYPE_CD,ASC
