table_name,column_name,data_type,index_name,column_position,index_type,index_status,index_visibility,index_partitioned,index_uniqueness,is_leading_column,is_valid_visible,is_date_like,in_domain_metadata,workstreams,prefilter_priority,design_guidance
W1_DOCUMENT_TYPE_CHAR,DOCUMENT_TYPE_CD,VARCHAR2,W1C608P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_DOCUMENT_TYPE_CHAR,SRCH_CHAR_VAL,VARCHAR2,W1C608S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_DOCUMENT_TYPE_CHAR,CHAR_TYPE_CD,CHAR,W1C608P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_DOCUMENT_TYPE_CHAR,SEQ_NUM,NUMBER,W1C608P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_DOCUMENT_TYPE_L,DOCUMENT_TYPE_CD,VARCHAR2,W1C607P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_DOCUMENT_TYPE_L,LANGUAGE_CD,CHAR,W1C607P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE,EMPLOYEE_ID,CHAR,W1M500P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE,EMPLOYEE_ID,CHAR,W1M500S1,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE,BUS_OBJ_CD,CHAR,W1M500S2,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE,W1_LAST_NAME_UPR,VARCHAR2,W1M500S3,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE,RESRC_TYPE_ID,CHAR,W1M500S4,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE,EMPLOYEE_TYPE_CD,VARCHAR2,W1M500S1,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE,BO_STATUS_CD,CHAR,W1M500S2,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE,EMPLOYEE_ID,CHAR,W1M500S2,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_BILLABLE_RATE,EMPLOYEE_ID,CHAR,W1M503P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_BILLABLE_RATE,EFFDT,DATE,W1M503P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,Y,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_CHAR,EMPLOYEE_ID,CHAR,W1M506P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_CHAR,SRCH_CHAR_VAL,VARCHAR2,W1M506S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_CHAR,CHAR_TYPE_CD,CHAR,W1M506P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_CHAR,SEQ_NUM,NUMBER,W1M506P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_IDENTIFIER,EMPLOYEE_ID,CHAR,W1M505P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_IDENTIFIER,W1_ID_VALUE,VARCHAR2,W1M505S0,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_IDENTIFIER,SYS_NC00005$,,W1M505S1,1,FUNCTION-BASED NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_IDENTIFIER,EMPLOYEE_ID_TYPE_FLG,CHAR,W1M505P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_IDENTIFIER,EMPLOYEE_ID_TYPE_FLG,CHAR,W1M505S0,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_IDENTIFIER,EMPLOYEE_ID_TYPE_FLG,CHAR,W1M505S1,2,FUNCTION-BASED NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_K,EMPLOYEE_ID,CHAR,W1M509P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_K,ENV_ID,NUMBER,W1M509P0,2,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_LOG,EMPLOYEE_ID,CHAR,W1M507P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_LOG,CHAR_TYPE_CD,CHAR,W1M507S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_LOG,CHAR_TYPE_CD,CHAR,W1M507S2,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_LOG,SEQNO,NUMBER,W1M507P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_LOG,CHAR_VAL_FK1,VARCHAR2,W1M507S1,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_LOG,CHAR_VAL,CHAR,W1M507S2,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_LOG_PARM,EMPLOYEE_ID,CHAR,W1M508P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_LOG_PARM,SEQNO,NUMBER,W1M508P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_LOG_PARM,PARM_SEQ,NUMBER,W1M508P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_PHONE,EMPLOYEE_ID,CHAR,W1M504P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_PHONE,EMPLOYEE_ID,CHAR,W1M504S1,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_PHONE,SEQNO,NUMBER,W1M504P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_PHONE,PHONE_TYPE_FLG,CHAR,W1M504S1,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_TRAINING,EMPLOYEE_ID,CHAR,W1M502P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_TRAINING,COURSE_FLG,VARCHAR2,W1M502P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_TRAINING,EFFECTIVE_DT,DATE,W1M502P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,Y,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_TYPE,EMPLOYEE_TYPE_CD,VARCHAR2,W1C526P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_TYPE_CHAR,EMPLOYEE_TYPE_CD,VARCHAR2,W1C528P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_TYPE_CHAR,SRCH_CHAR_VAL,VARCHAR2,W1C528S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_TYPE_CHAR,CHAR_TYPE_CD,CHAR,W1C528P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_TYPE_CHAR,SEQ_NUM,NUMBER,W1C528P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_TYPE_L,EMPLOYEE_TYPE_CD,VARCHAR2,W1C527P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_TYPE_L,LANGUAGE_CD,CHAR,W1C527P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMPLOYEE_WORK_AREA,EMPLOYEE_ID,CHAR,W1M501P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMPLOYEE_WORK_AREA,SERVICE_AREA_CD,VARCHAR2,W1M501P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EMP_AUTO_TIMESHEET,EMPLOYEE_ID,CHAR,W1M954P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EMP_AUTO_TIMESHEET,SEQNO,NUMBER,W1M954P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EQUIP_GROUP,EQUIP_GROUP_CD,VARCHAR2,W1C768P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EQUIP_GROUP_CHAR,EQUIP_GROUP_CD,VARCHAR2,W1C770P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EQUIP_GROUP_CHAR,SRCH_CHAR_VAL,VARCHAR2,W1C770S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EQUIP_GROUP_CHAR,CHAR_TYPE_CD,CHAR,W1C770P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EQUIP_GROUP_CHAR,SEQ_NUM,NUMBER,W1C770P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EQUIP_GROUP_L,EQUIP_GROUP_CD,VARCHAR2,W1C769P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EQUIP_GROUP_L,LANGUAGE_CD,CHAR,W1C769P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_ERP_INTEGRATION,MAINT_OBJ_CD,CHAR,W1C689P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_ERP_INTEGRATION_CHAR,MAINT_OBJ_CD,CHAR,W1C690P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_ERP_INTEGRATION_CHAR,SRCH_CHAR_VAL,VARCHAR2,W1C690S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_ERP_INTEGRATION_CHAR,CHAR_TYPE_CD,CHAR,W1C690P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_ERP_INTEGRATION_CHAR,SEQ_NUM,NUMBER,W1C690P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_ERP_INTEGRATION_LOG,MAINT_OBJ_CD,CHAR,W1T496P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_ERP_INTEGRATION_LOG,CHAR_TYPE_CD,CHAR,W1T496S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_ERP_INTEGRATION_LOG,CHAR_TYPE_CD,CHAR,W1T496S2,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_ERP_INTEGRATION_LOG,SEQNO,NUMBER,W1T496P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_ERP_INTEGRATION_LOG,CHAR_VAL_FK1,VARCHAR2,W1T496S1,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_ERP_INTEGRATION_LOG,CHAR_VAL,CHAR,W1T496S2,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_ERP_INTEGRATION_LOG_PARM,MAINT_OBJ_CD,CHAR,W1T497P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_ERP_INTEGRATION_LOG_PARM,SEQNO,NUMBER,W1T497P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_ERP_INTEGRATION_LOG_PARM,PARM_SEQ,NUMBER,W1T497P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU,EU_START_DTTM,DATE,W1M511S3,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,Y,N,,HIGH,Primary candidate for mandatory rolling window pre-filter.
W1_EU,EU_END_DTTM,DATE,W1M511S4,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,Y,N,,HIGH,Primary candidate for mandatory rolling window pre-filter.
W1_EU,EU_ID,CHAR,W1M511P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU,EU_ID,CHAR,W1M511S1,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU,BUS_OBJ_CD,CHAR,W1M511S2,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU,W1_DESCR100_UPR,VARCHAR2,W1M511S5,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU,EU_TYPE_CD,VARCHAR2,W1M511S1,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU,BO_STATUS_CD,CHAR,W1M511S2,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU,EU_ID,CHAR,W1M511S2,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_CHAR,EU_ID,CHAR,W1M514P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_CHAR,SRCH_CHAR_VAL,VARCHAR2,W1M514S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_CHAR,CHAR_TYPE_CD,CHAR,W1M514P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_CHAR,SEQ_NUM,NUMBER,W1M514P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_EMPLOYEE,EU_ID,CHAR,W1M512P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_EMPLOYEE,EMPLOYEE_ID,CHAR,W1M512P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_IDENTIFIER,EU_ID,CHAR,W1M513P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_IDENTIFIER,W1_ID_VALUE,VARCHAR2,W1M513S0,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_IDENTIFIER,SYS_NC00005$,,W1M513S1,1,FUNCTION-BASED NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_IDENTIFIER,EU_ID_TYPE_FLG,CHAR,W1M513P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_IDENTIFIER,EU_ID_TYPE_FLG,CHAR,W1M513S0,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_IDENTIFIER,EU_ID_TYPE_FLG,CHAR,W1M513S1,2,FUNCTION-BASED NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_K,EU_ID,CHAR,W1M517P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_K,ENV_ID,NUMBER,W1M517P0,2,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_LOG,EU_ID,CHAR,W1M515P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_LOG,CHAR_TYPE_CD,CHAR,W1M515S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_LOG,CHAR_TYPE_CD,CHAR,W1M515S2,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_LOG,SEQNO,NUMBER,W1M515P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_LOG,CHAR_VAL_FK1,VARCHAR2,W1M515S1,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_LOG,CHAR_VAL,CHAR,W1M515S2,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_LOG_PARM,EU_ID,CHAR,W1M516P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_LOG_PARM,SEQNO,NUMBER,W1M516P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_LOG_PARM,PARM_SEQ,NUMBER,W1M516P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_TIMESHEET,EU_ID,CHAR,W1M961P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_TIMESHEET,EU_DT,DATE,W1M961P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,Y,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_TYPE,EU_TYPE_CD,VARCHAR2,W1C529P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_TYPE_CHAR,EU_TYPE_CD,VARCHAR2,W1C531P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_TYPE_CHAR,SRCH_CHAR_VAL,VARCHAR2,W1C531S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_TYPE_CHAR,CHAR_TYPE_CD,CHAR,W1C531P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_TYPE_CHAR,SEQ_NUM,NUMBER,W1C531P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EU_TYPE_L,EU_TYPE_CD,VARCHAR2,W1C530P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EU_TYPE_L,LANGUAGE_CD,CHAR,W1C530P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EXPEDITE,EXPEDITE_ID,CHAR,W1T428P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EXPEDITE_CHAR,EXPEDITE_ID,CHAR,W1T431P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EXPEDITE_CHAR,SRCH_CHAR_VAL,VARCHAR2,W1T431S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EXPEDITE_CHAR,CHAR_TYPE_CD,CHAR,W1T431P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EXPEDITE_CHAR,SEQ_NUM,NUMBER,W1T431P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EXPEDITE_IDENTIFIER,EXPEDITE_ID,CHAR,W1T499P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EXPEDITE_IDENTIFIER,W1_ID_VALUE,VARCHAR2,W1T499S0,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EXPEDITE_IDENTIFIER,SYS_NC00005$,,W1T499S1,1,FUNCTION-BASED NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
W1_EXPEDITE_IDENTIFIER,EXPEDITE_ID_TYPE_FLG,CHAR,W1T499P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EXPEDITE_IDENTIFIER,EXPEDITE_ID_TYPE_FLG,CHAR,W1T499S0,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
W1_EXPEDITE_IDENTIFIER,EXPEDITE_ID_TYPE_FLG,CHAR,W1T499S1,2,FUNCTION-BASED NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
