OWNER,TABLE_NAME,TABLE_COMMENT,TABLESPACE_NAME,TEMPORARY,PARTITIONED,NUM_ROWS,BLOCKS,AVG_ROW_LEN,LAST_ANALYZED
CISADM,W1_ASSET_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:11
CISADM,W1_ASSET_TYPE_L,,CISTS_01,N,NO,6,4,48,2026-01-31 22:17:15
CISADM,W1_ASSET_TYPE_NODE_TYPE,,CISTS_01,N,NO,82,4,43,2026-01-07 21:35:11
CISADM,W1_ASSET_TYPE_STATS,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:11
CISADM,W1_ASSET_TYPE_STATS_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:11
CISADM,W1_ASSET_TYPE_SVC_HIST_TYPE,,CISTS_01,N,NO,9,4,32,2026-01-07 21:35:11
CISADM,W1_BC_ACCESS_LIST,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:11
CISADM,W1_BC_ACCESS_LIST_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:11
CISADM,W1_BC_ACCESS_LIST_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:11
CISADM,W1_BC_ACCESS_LIST_USER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:11
CISADM,W1_BC_HEADER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_HEADER_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_HEADER_DOCUMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_HEADER_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_HEADER_K,,,N,NO,0,,0,2026-01-07 21:35:12
CISADM,W1_BC_HEADER_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_HEADER_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_HEADER_NOTE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_LINE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_LINE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_LINE_DOCUMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_LINE_K,,,N,NO,0,,0,2026-01-07 21:35:12
CISADM,W1_BC_LINE_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_LINE_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BC_LINE_MFR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BKT_CONFIG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BKT_CONFIG_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BKT_CONFIG_REL_OBJ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BKT_CONFIG_VAL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BKT_CONFIG_VAL_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BOM_ASSEMBLY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:12
CISADM,W1_BOM_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BOM_DOCUMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BOM_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BOM_K,,,N,NO,0,,0,2026-01-07 21:35:13
CISADM,W1_BOM_NOTE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BOM_PART,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUSINESS_UNIT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUSINESS_UNIT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUSINESS_UNIT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUYER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUYER_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUYER_EMAIL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUYER_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUYER_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUYER_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUYER_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_BUYER_PHONE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CALENDAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CALENDAR_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CALENDAR_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CALENDAR_PERIOD,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CALENDAR_PERIOD_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CAPABILITY_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CAPABILITY_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CAPABILITY_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CHANGE_REQ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:13
CISADM,W1_CHANGE_REQ_APPR_PROF,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHANGE_REQ_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHANGE_REQ_DOCUMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHANGE_REQ_K,,,N,NO,0,,0,2026-01-07 21:35:14
CISADM,W1_CHANGE_REQ_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHANGE_REQ_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHANGE_REQ_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHANGE_REQ_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHANGE_REQ_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHILD_SPEC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHILD_SPEC_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHILD_SPEC_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHILD_SPEC_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHILD_SPEC_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHILD_SPEC_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_K,,,N,NO,0,,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_LINE_ITEM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_REL_OBJ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_TYP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_TYP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_TYP_CONST_BO_STATE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_TYP_DFLT_LINE_ITEM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CHKLST_TYP_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CMDTY_CAT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:14
CISADM,W1_CMDTY_CAT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_CAT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_CMP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_CMP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_CMP_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_NAME,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_NAME_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_NAME_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMDTY_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT,,CISTS_01,N,NO,38,5,211,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT_K,,,N,NO,38,,20,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT_LOG,,CISTS_01,N,NO,71,6,106,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT_LOG_PARM,,CISTS_01,N,NO,71,4,38,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT_REL_OBJ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT_TYPE,,CISTS_01,N,NO,33,10,1169,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT_TYPE_CHAR,,CISTS_01,N,NO,2,4,79,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT_TYPE_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_CMPL_EVT_TYPE_L,,CISTS_01,N,NO,33,4,77,2026-02-03 02:14:28
CISADM,W1_COLOR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_COLOR_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_COLOR_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:15
CISADM,W1_COMMUNICATION,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMMUNICATION_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMMUNICATION_K,,,N,NO,0,,0,2026-01-07 21:35:16
CISADM,W1_COMMUNICATION_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMMUNICATION_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMMUNICATION_PHONE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMMUNICATION_REL_OBJ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMM_IN,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMM_IN_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMM_IN_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMM_IN_K,,,N,NO,0,,0,2026-01-07 21:35:16
CISADM,W1_COMM_IN_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMM_IN_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMM_IN_REL_OBJ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMM_TYPE,,CISTS_01,N,NO,9,5,1426,2026-01-07 21:35:16
CISADM,W1_COMM_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMM_TYPE_L,,CISTS_01,N,NO,9,4,65,2026-01-07 21:35:16
CISADM,W1_COMPLIANCE_CAT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMPLIANCE_CAT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMPLIANCE_CAT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMPLIANCE_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMPLIANCE_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMPLIANCE_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_COMPLIANCE_TYPE_REGT_AGCY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_CONFIG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_CONFIG_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_CONFIG_CHAR2,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_CONFIG_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:16
CISADM,W1_CONFIG_K,,,N,NO,0,,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_RPT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_RPT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_RPT_CHAR2,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_RPT_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_RPT_K,,,N,NO,0,,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_RPT_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_RPT_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_RPT_SPECIFICATION,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_TYPE_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONFIG_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONTACT,,CISTS_01,N,NO,49323,1147,86,2026-01-16 02:06:13
CISADM,W1_CONTACT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONTACT_CHAR2,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:17
CISADM,W1_CONTACT_EMAIL,,CISTS_01,N,NO,667,10,47,2026-01-16 02:05:31
CISADM,W1_CONTACT_IDENTIFIER,,CISTS_01,N,NO,49323,453,34,2026-01-17 22:11:37
CISADM,W1_CONTACT_K,,,N,NO,49323,,18,2026-01-07 21:35:17
CISADM,W1_CONTACT_NAME,,CISTS_01,N,NO,49323,477,58,2026-01-16 02:05:52
CISADM,W1_CONTACT_PHONE,,CISTS_01,N,NO,2455,27,39,2026-01-16 02:05:33
CISADM,W1_CONTACT_RELATIONSHIP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CONTACT_TYPE,,CISTS_01,N,NO,2,4,73,2026-01-07 21:35:18
CISADM,W1_CONTACT_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CONTACT_TYPE_L,,CISTS_01,N,NO,2,4,23,2026-02-03 02:14:27
CISADM,W1_COST_CATEGORY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_COST_CATEGORY_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_COST_CATEGORY_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_COST_CENTER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_COST_CENTER_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_COST_CENTER_EXPCD,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_COST_CENTER_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_COST_CENTER_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_COST_CENTER_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_COST_CENTER_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CREW,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CREW_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CREW_DEFAULT_MEMBER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CREW_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CREW_K,,,N,NO,0,,0,2026-01-07 21:35:18
CISADM,W1_CREW_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CREW_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CREW_SHIFT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:18
CISADM,W1_CREW_SHIFT_ACT_SCHED,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_K,,,N,NO,0,,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_MEMBER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_SERVICE_AREA,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_SERVICE_CLASS,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_SHIFT_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_STR_ASSN,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_TYPE_RESRC_PROFILE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CREW_VALID_MEMBER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU_CATEGORY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU_CATEGORY_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU_CATEGORY_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU_CNTRCTR_BID,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU_CNTRCTR_BID_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU_CNTRCTR_BID_DOCUMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU_CNTRCTR_BID_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:19
CISADM,W1_CU_CNTRCTR_BID_K,,,N,NO,0,,0,2026-01-07 21:35:20
CISADM,W1_CU_CNTRCTR_BID_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_CNTRCTR_BID_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_CNTRCTR_BID_NOTE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_COST_CENTER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_DOCUMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_K,,,N,NO,0,,0,2026-01-07 21:35:20
CISADM,W1_CU_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_NOTE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_REF_CU,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_RESRC_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_SET,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_SET_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_SET_DOCUMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_SET_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_SET_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_SET_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_SET_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_SET_NOTE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_USAGE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_USAGE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_USAGE_COST_CENTER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_CU_USAGE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_DESIGN_ELEMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_DESIGN_ELEMENT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_DESIGN_ELEMENT_CU,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_DESIGN_ELEMENT_DOCUMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:20
CISADM,W1_DESIGN_ELEMENT_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DESIGN_ELEMENT_ITEMS,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DESIGN_ELEMENT_K,,,N,NO,0,,0,2026-01-07 21:35:21
CISADM,W1_DESIGN_ELEMENT_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DESIGN_ELEMENT_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DESIGN_ELEMENT_NOTE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DIST_CODE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DIST_CODE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DIST_CODE_GL_DETAIL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DIST_CODE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DOCUMENT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DOCUMENT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DOCUMENT_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DOCUMENT_K,,,N,NO,0,,0,2026-01-07 21:35:21
CISADM,W1_DOCUMENT_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DOCUMENT_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DOCUMENT_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DOCUMENT_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_DOCUMENT_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_EMPLOYEE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_EMPLOYEE_BILLABLE_RATE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_EMPLOYEE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_EMPLOYEE_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:35:21
CISADM,W1_EMPLOYEE_K,,,N,NO,0,,0,2026-01-07 21:35:21
