OWNER,TABLE_NAME,INDEX_NAME,UNIQUENESS,INDEX_TYPE,STATUS,VISIBILITY,TABLESPACE_NAME,PARTITIONED,LAST_ANALYZED
CISADM,W1_EMPLOYEE_IDENTIFIER,W1M505P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:04
CISADM,W1_EMPLOYEE_IDENTIFIER,W1M505S0,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:04
CISADM,W1_EMPLOYEE_IDENTIFIER,W1M505S1,NONUNIQUE,FUNCTION-BASED NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:16:28
CISADM,W1_EMPLOYEE_K,W1M509P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:35:21
CISADM,W1_EMPLOYEE_LOG,W1M507P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:41
CISADM,W1_EMPLOYEE_LOG,W1M507S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:41
CISADM,W1_EMPLOYEE_LOG,W1M507S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:41
CISADM,W1_EMPLOYEE_LOG_PARM,W1M508P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:00
CISADM,W1_EMPLOYEE_PHONE,W1M504P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:30
CISADM,W1_EMPLOYEE_PHONE,W1M504S1,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:30
CISADM,W1_EMPLOYEE_TRAINING,W1M502P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:00
CISADM,W1_EMPLOYEE_TYPE,W1C526P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:44
CISADM,W1_EMPLOYEE_TYPE_CHAR,W1C528P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:55
CISADM,W1_EMPLOYEE_TYPE_CHAR,W1C528S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:55
CISADM,W1_EMPLOYEE_TYPE_L,W1C527P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:09
CISADM,W1_EMPLOYEE_WORK_AREA,W1M501P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:14:23
CISADM,W1_EMP_AUTO_TIMESHEET,W1M954P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:14:23
CISADM,W1_EQUIP_GROUP,W1C768P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:37
CISADM,W1_EQUIP_GROUP_CHAR,W1C770P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:01
CISADM,W1_EQUIP_GROUP_CHAR,W1C770S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:01
CISADM,W1_EQUIP_GROUP_L,W1C769P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:07
CISADM,W1_ERP_INTEGRATION,W1C689P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:11
CISADM,W1_ERP_INTEGRATION_CHAR,W1C690P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:01
CISADM,W1_ERP_INTEGRATION_CHAR,W1C690S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:01
CISADM,W1_ERP_INTEGRATION_LOG,W1T496P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:13
CISADM,W1_ERP_INTEGRATION_LOG,W1T496S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:13
CISADM,W1_ERP_INTEGRATION_LOG,W1T496S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:13
CISADM,W1_ERP_INTEGRATION_LOG_PARM,W1T497P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:01
CISADM,W1_EU,W1M511P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:57
CISADM,W1_EU,W1M511S1,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:57
CISADM,W1_EU,W1M511S2,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:57
CISADM,W1_EU,W1M511S3,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:57
CISADM,W1_EU,W1M511S4,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:57
CISADM,W1_EU,W1M511S5,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:57
CISADM,W1_EU_CHAR,W1M514P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:16:03
CISADM,W1_EU_CHAR,W1M514S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:16:03
CISADM,W1_EU_EMPLOYEE,W1M512P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:35
CISADM,W1_EU_IDENTIFIER,W1M513P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:11:01
CISADM,W1_EU_IDENTIFIER,W1M513S0,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:11:01
CISADM,W1_EU_IDENTIFIER,W1M513S1,NONUNIQUE,FUNCTION-BASED NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:16:26
CISADM,W1_EU_K,W1M517P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:35:22
CISADM,W1_EU_LOG,W1M515P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:45
CISADM,W1_EU_LOG,W1M515S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:45
CISADM,W1_EU_LOG,W1M515S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:45
CISADM,W1_EU_LOG_PARM,W1M516P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:14:22
CISADM,W1_EU_TIMESHEET,W1M961P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:08
CISADM,W1_EU_TYPE,W1C529P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:16
CISADM,W1_EU_TYPE_CHAR,W1C531P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:27
CISADM,W1_EU_TYPE_CHAR,W1C531S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:27
CISADM,W1_EU_TYPE_L,W1C530P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:49
CISADM,W1_EXPEDITE,W1T428P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:07
CISADM,W1_EXPEDITE_CHAR,W1T431P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:50
CISADM,W1_EXPEDITE_CHAR,W1T431S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:50
CISADM,W1_EXPEDITE_IDENTIFIER,W1T499P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:40
CISADM,W1_EXPEDITE_IDENTIFIER,W1T499S0,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:40
CISADM,W1_EXPEDITE_IDENTIFIER,W1T499S1,NONUNIQUE,FUNCTION-BASED NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:16:22
CISADM,W1_EXPEDITE_K,W1T429P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:35:22
CISADM,W1_EXPEDITE_LOG,W1T432P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:11:59
CISADM,W1_EXPEDITE_LOG,W1T432S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:11:59
CISADM,W1_EXPEDITE_LOG,W1T432S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:11:59
CISADM,W1_EXPEDITE_LOG_PARM,W1T433P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:30
CISADM,W1_EXPEDITE_PO_LINE,W1T430P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:19
CISADM,W1_EXPENSE_CD,W1C597P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:43
CISADM,W1_EXPENSE_CD_CHAR,W1C598P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:01
CISADM,W1_EXPENSE_CD_CHAR,W1C598S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:01
CISADM,W1_EXPENSE_CD_IDENTIFIER,W1M709P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:18
CISADM,W1_EXPENSE_CD_IDENTIFIER,W1M709S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:18
CISADM,W1_EXPENSE_CD_IDENTIFIER,W1M709S2,NONUNIQUE,FUNCTION-BASED NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:53
CISADM,W1_EXPENSE_CD_L,W1C599P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:45
CISADM,W1_EXPENSE_CD_LOG,W1C613P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:34
CISADM,W1_EXPENSE_CD_LOG_PARM,W1C614P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:04
CISADM,W1_FACTOR,W1C570P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:33
CISADM,W1_FACTOR_CHAR,W1C573P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:01
CISADM,W1_FACTOR_CHAR,W1C573S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:01
CISADM,W1_FACTOR_CHAR_VAL,W1C572P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:23
CISADM,W1_FACTOR_L,W1C571P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:26
CISADM,W1_FACTOR_VAL,W1C574P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:09
CISADM,W1_FACTOR_VAL_CHAR,W1C575P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:52
CISADM,W1_FACTOR_VAL_CHAR,W1C575S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:52
CISADM,W1_FAILURE_COMP,W1C665P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:31
CISADM,W1_FAILURE_COMP_CHAR,W1C667P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:45
CISADM,W1_FAILURE_COMP_CHAR,W1C667S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:45
CISADM,W1_FAILURE_COMP_L,W1C666P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:44
CISADM,W1_FAILURE_MODE,W1C656P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:55
CISADM,W1_FAILURE_MODE_CHAR,W1C658P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:57
CISADM,W1_FAILURE_MODE_CHAR,W1C658S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:57
CISADM,W1_FAILURE_MODE_L,W1C657P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:58
CISADM,W1_FAILURE_PROF,W1C668P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:57
CISADM,W1_FAILURE_PROF_CHAR,W1C670P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:12
CISADM,W1_FAILURE_PROF_CHAR,W1C670S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:12
CISADM,W1_FAILURE_PROF_FAILURE_COMP,W1C674P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:35
CISADM,W1_FAILURE_PROF_FAILURE_MODE,W1C671P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:36
CISADM,W1_FAILURE_PROF_FAILURE_REPAIR,W1C673P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:00
CISADM,W1_FAILURE_PROF_FAILURE_TYPE,W1C672P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:40
CISADM,W1_FAILURE_PROF_L,W1C669P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:50
CISADM,W1_FAILURE_REPAIR,W1C662P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:04
CISADM,W1_FAILURE_REPAIR_CHAR,W1C664P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:32
CISADM,W1_FAILURE_REPAIR_CHAR,W1C664S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:33
CISADM,W1_FAILURE_REPAIR_L,W1C663P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:00
CISADM,W1_FAILURE_TYPE,W1C659P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:12
CISADM,W1_FAILURE_TYPE_CHAR,W1C661P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:25
CISADM,W1_FAILURE_TYPE_CHAR,W1C661S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:25
CISADM,W1_FAILURE_TYPE_L,W1C660P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:38
CISADM,W1_FOB,W1C644P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:28
CISADM,W1_FOB_CHAR,W1C646P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:56
CISADM,W1_FOB_CHAR,W1C646S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:56
CISADM,W1_FOB_L,W1C645P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:58
CISADM,W1_FT,W1T312P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:03
CISADM,W1_FT_CHAR,W1T313P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:12
CISADM,W1_FT_CHAR,W1T313S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:12
CISADM,W1_FT_GL_DTL,W1T315P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:31
CISADM,W1_FT_K,W1T318P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:35:24
CISADM,W1_FT_LOG,W1T316P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:55
CISADM,W1_FT_LOG_PARM,W1T317P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:14
CISADM,W1_FT_PROCESS,W1T314P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:40
CISADM,W1_GIS_BATCH_DTLS,W1T533P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:39
CISADM,W1_GIS_ID_DTLS,W1C698P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:41
CISADM,W1_INVOICE_GROUP,W1T528P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:28
CISADM,W1_INVOICE_GROUP,W1T528S1,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:28
CISADM,W1_INVOICE_GROUP_CHAR,W1T530P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:18
CISADM,W1_INVOICE_GROUP_CHAR,W1T530S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:18
CISADM,W1_INVOICE_GROUP_IDENTIFIER,W1T529P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:14:43
CISADM,W1_INVOICE_GROUP_IDENTIFIER,W1T529S1,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:14:43
CISADM,W1_INVOICE_GROUP_LOG,W1T531P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:15
CISADM,W1_INVOICE_GROUP_LOG,W1T531S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:15
CISADM,W1_INVOICE_GROUP_LOG,W1T531S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:15
CISADM,W1_INVOICE_GROUP_LOG_PARM,W1T532P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:32
CISADM,W1_INVOICE_HEADER,W1T500P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:26
CISADM,W1_INVOICE_HEADER,W1T500S1,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:27
CISADM,W1_INVOICE_HEADER,W1T500S2,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:26
CISADM,W1_INVOICE_HEADER_CHAR,W1T502P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:53
CISADM,W1_INVOICE_HEADER_CHAR,W1T502S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:53
CISADM,W1_INVOICE_HEADER_COST_CENTER,W1T508P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:29
CISADM,W1_INVOICE_HEADER_DOCUMENT,W1T506P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:20
CISADM,W1_INVOICE_HEADER_IDENTIFIER,W1T503P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:28
CISADM,W1_INVOICE_HEADER_IDENTIFIER,W1T503S0,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:27
CISADM,W1_INVOICE_HEADER_IDENTIFIER,W1T503S1,NONUNIQUE,FUNCTION-BASED NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:16:27
CISADM,W1_INVOICE_HEADER_K,W1T501P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:35:25
CISADM,W1_INVOICE_HEADER_LOG,W1T504P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:28
CISADM,W1_INVOICE_HEADER_LOG,W1T504S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:28
CISADM,W1_INVOICE_HEADER_LOG,W1T504S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:28
CISADM,W1_INVOICE_HEADER_LOG_PARM,W1T505P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:03
CISADM,W1_INVOICE_HEADER_NOTE,W1T507P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:51
CISADM,W1_INVOICE_LINE,W1T509P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:11
CISADM,W1_INVOICE_LINE,W1T509S1,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:11
CISADM,W1_INVOICE_LINE,W1T509S2,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:11
CISADM,W1_INVOICE_LINE,W1T509S3,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:11
CISADM,W1_INVOICE_LINE,W1T509S4,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:11
CISADM,W1_INVOICE_LINE,W1T509S5,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:11
CISADM,W1_INVOICE_LINE_CHAR,W1T511P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:36
CISADM,W1_INVOICE_LINE_CHAR,W1T511S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:37
CISADM,W1_INVOICE_LINE_COST_CENTER,W1T516P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:02
CISADM,W1_INVOICE_LINE_DOCUMENT,W1T514P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:12
CISADM,W1_INVOICE_LINE_IDENTIFIER,W1T527P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:25
CISADM,W1_INVOICE_LINE_IDENTIFIER,W1T527S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:25
CISADM,W1_INVOICE_LINE_IDENTIFIER,W1T527S2,NONUNIQUE,FUNCTION-BASED NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:16:35
CISADM,W1_INVOICE_LINE_K,W1T510P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:35:25
CISADM,W1_INVOICE_LINE_LOG,W1T512P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:55
CISADM,W1_INVOICE_LINE_LOG,W1T512S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:55
CISADM,W1_INVOICE_LINE_LOG,W1T512S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:55
CISADM,W1_INVOICE_LINE_LOG_PARM,W1T513P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:44
CISADM,W1_INVOICE_LINE_NOTE,W1T515P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:44
CISADM,W1_INVOICE_LINE_TAX_LINE,W1T517P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:34
CISADM,W1_INV_ADJ,W1T490P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:35
CISADM,W1_INV_ADJ,W1T490S1,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:35
CISADM,W1_INV_ADJ,W1T490S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:35
CISADM,W1_INV_ADJ,W1T490S3,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:35
CISADM,W1_INV_ADJ_ASSET,W1T524P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:49
CISADM,W1_INV_ADJ_CHAR,W1T492P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:54
CISADM,W1_INV_ADJ_CHAR,W1T492S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:54
CISADM,W1_INV_ADJ_K,W1T495P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:35:25
CISADM,W1_INV_ADJ_LOG,W1T493P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:02
CISADM,W1_INV_ADJ_LOG,W1T493S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:02
CISADM,W1_INV_ADJ_LOG,W1T493S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:02
CISADM,W1_INV_ADJ_LOG_PARM,W1T494P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:41
CISADM,W1_INV_ADJ_LOT,W1T491P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:30
CISADM,W1_LABOR_EARNING_TYPE,W1C622P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:31
CISADM,W1_LABOR_EARNING_TYPE_CHAR,W1C624P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:20
CISADM,W1_LABOR_EARNING_TYPE_CHAR,W1C624S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:21
CISADM,W1_LABOR_EARNING_TYPE_L,W1C623P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:58
CISADM,W1_MAINTMGR,W1C694P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:15
CISADM,W1_MAINTMGR_CHAR,W1C696P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:16
