section,domain_name,Write_Offs___Domain
section,workstream,Debt Management

PHYSICAL_TABLES
domain_table_alias,physical_table
C1_BI_WOPROC_VW,C1_BI_WOPROC_VW
CI_PER_NAME,CI_PER_NAME
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_WO_CNTL_L,CI_WO_CNTL_L
CI_WO_PROC_TMPL_L,CI_WO_PROC_TMPL_L
CI_WO_EVT_TYP_L,CI_WO_EVT_TYP_L
CI_WO_EVT_TYP_L_1,CI_WO_EVT_TYP_L
JoinTree_1,C1_BI_WOPROC_VW

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
Measures,Initial Outstanding Amount Total,JoinTree_1.C1_BI_WOPROC_VW,ARS_AT_START,Measure,Sum
Measures,End Outstanding Amount Total,JoinTree_1.C1_BI_WOPROC_VW,ARS_AT_END,Measure,Sum
Measures,Outstanding Difference Amount Total,JoinTree_1.C1_BI_WOPROC_VW,ARS_DIFF,Measure,Sum
Measures,Recovery Amount Est Total,JoinTree_1,RECOVERY_AMT_EST_ROW,Measure,Sum
Measures,Payment Amount In Process Window Total,JoinTree_1,PAY_SEG_AMT_IN_WINDOW_ROW,Measure,Sum
Measures,Average Estimated Recovery Rate,JoinTree_1,RECOVERY_RATE_EST_ROW,Measure,Average
Measures,Average Process Duration (Days),JoinTree_1.C1_BI_WOPROC_VW,UNCOLL_PROC_DUR,Measure,Average
Measures,Payment Segment Count (Agg Sum),JoinTree_1.WO_PAY_AGG,PAY_SEGMENT_COUNT,Measure,Sum
Measures,Payment Event Count (Agg Sum),JoinTree_1.WO_PAY_AGG,PAYMENT_EVENT_COUNT,Measure,Sum
Measures,Payment Segment Amount Total,JoinTree_1.WO_PAY_AGG,PAY_SEG_AMT_TOTAL,Measure,Sum
Measures,Total SA Count Total,JoinTree_1.C1_BI_WOPROC_VW,WO_PROC_TOT_SA_CNT,Measure,Sum
Measures,Active SA Count Total,JoinTree_1.C1_BI_WOPROC_VW,WO_PROC_ACT_SA_CNT,Measure,Sum
Measures,Inactive SA Count Total,JoinTree_1.C1_BI_WOPROC_VW,WO_PROC_INACT_SA_CNT,Measure,Sum
