section,domain_name,Crew___Domain
section,workstream,Field Operations

PHYSICAL_TABLES
domain_table_alias,physical_table
C1_REPRESENTATIVE,C1_REPRESENTATIVE
D1_ACTIVITY_CHAR,D1_ACTIVITY_CHAR
D1_ACTIVITY,D1_ACTIVITY
CMS_D1_ACTIVITY_CHAR_VW,CMS_D1_ACTIVITY_CHAR_VW
C1_REPRESENTATIVE_L,C1_REPRESENTATIVE_L
F1_BUS_OBJ_L,F1_BUS_OBJ_L
F1_BUS_OBJ_L_1,F1_BUS_OBJ_L
F1_BUS_OBJ_STATUS_L,F1_BUS_OBJ_STATUS_L
F1_BUS_OBJ_STATUS_L_1,F1_BUS_OBJ_STATUS_L
F1_BUS_OBJ_STATUS_RSN_L,F1_BUS_OBJ_STATUS_RSN_L
F1_BUS_OBJ_STATUS_RSN_L_1,F1_BUS_OBJ_STATUS_RSN_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
SC_USER,SC_USER
SC_USER_1,SC_USER
CI_NT_XID_L,CI_NT_XID_L
D1_ACTIVITY_TYPE_L,D1_ACTIVITY_TYPE_L
F1_EXT_LOOKUP_VAL_L,F1_EXT_LOOKUP_VAL_L
F1_EXT_LOOKUP_VAL_L_1,F1_EXT_LOOKUP_VAL_L
F1_EXT_LOOKUP_VAL_L_2,F1_EXT_LOOKUP_VAL_L
D1_ACTIVITY_TYPE,D1_ACTIVITY_TYPE
CMS_D1_ACTIVITY_D1FA_BODA_VW,CMS_D1_ACTIVITY_D1FA_BODA_VW
CMS_C1_REPRESENTATIVE_BODA_VW,CMS_C1_REPRESENTATIVE_BODA_VW
JoinTree_1,C1_REPRESENTATIVE

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
JoinTree_1,18,leftOuter,D1_ACTIVITY,F1_EXT_LOOKUP_VAL_L,D1_ACTIVITY.CANCEL_REASON == F1_EXT_LOOKUP_VAL_L.F1_EXT_LOOKUP_VALUE and F1_EXT_LOOKUP_VAL_L.BUS_OBJ_CD == 'D1-CancelReasonLookup' and F1_EXT_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
JoinTree_1,19,leftOuter,D1_ACTIVITY,F1_EXT_LOOKUP_VAL_L_1,D1_ACTIVITY.FIELD_TASK_TYPE == F1_EXT_LOOKUP_VAL_L_1.F1_EXT_LOOKUP_VALUE and F1_EXT_LOOKUP_VAL_L_1.BUS_OBJ_CD == 'D1-FieldTaskTypeLookup' and F1_EXT_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
JoinTree_1,20,leftOuter,D1_ACTIVITY,F1_EXT_LOOKUP_VAL_L_2,D1_ACTIVITY.RESCHEDULE_REASON == F1_EXT_LOOKUP_VAL_L_2.F1_EXT_LOOKUP_VALUE and D1_ACTIVITY.BUS_OBJ_CD == 'D1-RescheduleReasonLookup' and F1_EXT_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
JoinTree_1,21,inner,D1_ACTIVITY,D1_ACTIVITY_TYPE_L,D1_ACTIVITY.ACTIVITY_TYPE_CD == D1_ACTIVITY_TYPE_L.ACTIVITY_TYPE_CD and D1_ACTIVITY_TYPE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,22,leftOuter,CMS_D1_ACTIVITY_CHAR_VW,CI_LOOKUP_VAL_L_1,CMS_D1_ACTIVITY_CHAR_VW.FA_INT_STATUS_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'FA_INT_STATUS_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
JoinTree_1,23,leftOuter,CMS_D1_ACTIVITY_D1FA_BODA_VW,SC_USER_1,CMS_D1_ACTIVITY_D1FA_BODA_VW.CR_REQUESTER_USER == SC_USER_1.USER_ID

EXPOSED_FIELDS
item_group_label,field_label,source_table,source_column,dimension_or_measure,default_aggregation
1.) Representative / Crew,Status (Representative/Crew),JoinTree_1.C1_REPRESENTATIVE,BO_STATUS_CD,,
