domain_name,workstream,join_tree_id,join_sequence,join_type,left_table,right_table,join_expression
Premise___Domain,Customer Operations,JoinTree_1,14,leftOuter,CI_ACCT,CI_ACCT_MGMT_GR_L,CI_ACCT.ACCT_MGMT_GRP_CD == CI_ACCT_MGMT_GR_L.ACCT_MGMT_GRP_CD and CI_ACCT_MGMT_GR_L.LANGUAGE_CD == 'ENG'
Premise___Domain,Customer Operations,JoinTree_1,15,leftOuter,CI_ACCT,CI_COLL_CL_L,CI_ACCT.COLL_CL_CD == CI_COLL_CL_L.COLL_CL_CD and CI_COLL_CL_L.LANGUAGE_CD == 'ENG'
Premise___Domain,Customer Operations,JoinTree_1,16,leftOuter,CI_ACCT,CI_CUST_CL_L,CI_ACCT.CUST_CL_CD == CI_CUST_CL_L.CUST_CL_CD and CI_CUST_CL_L.LANGUAGE_CD == 'ENG'
Premise___Domain,Customer Operations,JoinTree_1,17,leftOuter,CI_ACCT,CI_BUD_PLAN_L,CI_ACCT.BUD_PLAN_CD == CI_BUD_PLAN_L.BUD_PLAN_CD and CI_BUD_PLAN_L.LANGUAGE_CD == 'ENG'
Premise___Domain,Customer Operations,JoinTree_1,18,leftOuter,CI_ACCT,CI_ACC_GRP_L,CI_ACCT.ACCESS_GRP_CD == CI_ACC_GRP_L.ACCESS_GRP_CD and CI_ACC_GRP_L.LANGUAGE_CD == 'ENG'
Premise___Domain,Customer Operations,JoinTree_1,19,leftOuter,CI_PREM,CI_SP,CI_PREM.PREM_ID == CI_SP.PREM_ID
Service_Agreement___Domain,Customer Operations,JoinTree_1,1,leftOuter,CI_SA_CONTERM,CI_SA,CI_SA_CONTERM.SA_ID == CI_SA.SA_ID
Service_Agreement___Domain,Customer Operations,JoinTree_1,2,leftOuter,CI_SA_CONTERM,CI_TOU_CONT_VAL,CI_SA_CONTERM.SA_ID == CI_TOU_CONT_VAL.SA_ID and CI_SA_CONTERM.CONTERM_TYPE_FLG == CI_TOU_CONT_VAL.CONTERM_TYPE_FLG and CI_SA_CONTERM.START_DT == CI_TOU_CONT_VAL.START_DT and CI_SA_CONTERM.BF_CD == CI_TOU_CONT_VAL.BF_CD and CI_SA_CONTERM.TOU_GRP_CD == CI_TOU_CONT_VAL.TOU_GRP_CD
Service_Agreement___Domain,Customer Operations,JoinTree_1,3,leftOuter,CI_SA,CI_ACCT,CI_SA.ACCT_ID == CI_ACCT.ACCT_ID
Service_Agreement___Domain,Customer Operations,JoinTree_1,4,leftOuter,CI_ACCT,CI_ACCT_PER,CI_ACCT.ACCT_ID == CI_ACCT_PER.ACCT_ID and CI_ACCT_PER.MAIN_CUST_SW == 'Y'
Service_Agreement___Domain,Customer Operations,JoinTree_1,5,leftOuter,CI_ACCT_PER,CI_PER_NAME,CI_ACCT_PER.PER_ID == CI_PER_NAME.PER_ID and CI_PER_NAME.NAME_TYPE_FLG == 'PRIM'
Service_Agreement___Domain,Customer Operations,JoinTree_1,6,leftOuter,CI_SA,CI_PREM,CI_SA.CHAR_PREM_ID == CI_PREM.PREM_ID
Service_Agreement___Domain,Customer Operations,JoinTree_1,7,leftOuter,CI_SA,CI_SA_TYPE,CI_SA.CIS_DIVISION == CI_SA_TYPE.CIS_DIVISION and CI_SA.SA_TYPE_CD == CI_SA_TYPE.SA_TYPE_CD
Service_Agreement___Domain,Customer Operations,JoinTree_1,8,leftOuter,CI_SA_CONTERM,CI_LOOKUP_VAL_L,CI_SA_CONTERM.CONTERM_TYPE_FLG == CI_LOOKUP_VAL_L.FIELD_VALUE and CI_LOOKUP_VAL_L.FIELD_NAME == 'CONTERM_TYPE_FLG' and CI_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,9,leftOuter,CI_SA_CONTERM,CI_BF_L,CI_SA_CONTERM.BF_CD == CI_BF_L.BF_CD and CI_BF_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,10,leftOuter,CI_SA_CONTERM,CI_TAX_EX_TYPE_L,CI_SA_CONTERM.TAX_EX_TYPE_CD == CI_TAX_EX_TYPE_L.TAX_EX_TYPE_CD and CI_TAX_EX_TYPE_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,11,leftOuter,CI_SA_CONTERM,CI_TOU_GRP_L,CI_SA_CONTERM.TOU_GRP_CD == CI_TOU_GRP_L.TOU_GRP_CD and CI_TOU_GRP_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,12,leftOuter,CI_TOU_CONT_VAL,CI_TOU_L,CI_TOU_CONT_VAL.TOU_CD == CI_TOU_L.TOU_CD and CI_TOU_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,13,leftOuter,CI_SA,CI_LOOKUP_VAL_L_1,CI_SA.SA_STATUS_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'SA_STATUS_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,14,leftOuter,CI_SA_TYPE,CI_SA_TYPE_L,CI_SA_TYPE.CIS_DIVISION == CI_SA_TYPE_L.CIS_DIVISION and CI_SA_TYPE.SA_TYPE_CD == CI_SA_TYPE_L.SA_TYPE_CD and CI_SA_TYPE_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,15,leftOuter,CI_ACCT,CI_BILL_CYC_L,CI_ACCT.BILL_CYC_CD == CI_BILL_CYC_L.BILL_CYC_CD and CI_BILL_CYC_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,16,leftOuter,CI_ACCT,CI_CUST_CL_L,CI_ACCT.CUST_CL_CD == CI_CUST_CL_L.CUST_CL_CD and CI_CUST_CL_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,17,leftOuter,CI_ACCT,CI_COLL_CL_L,CI_ACCT.COLL_CL_CD == CI_COLL_CL_L.COLL_CL_CD and CI_COLL_CL_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,18,leftOuter,CI_ACCT,CI_CIS_DIVISION_L,CI_ACCT.CIS_DIVISION == CI_CIS_DIVISION_L.CIS_DIVISION and CI_CIS_DIVISION_L.LANGUAGE_CD == 'ENG'
Service_Agreement___Domain,Customer Operations,JoinTree_1,19,leftOuter,CI_PREM,CI_PREM_TYPE_L,CI_PREM.PREM_TYPE_CD == CI_PREM_TYPE_L.PREM_TYPE_CD and CI_PREM_TYPE_L.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,1,inner,CI_COLL_PROC,CI_COLL_EVT,CI_COLL_PROC.COLL_PROC_ID == CI_COLL_EVT.COLL_PROC_ID
Collection_Process_Domain,Debt Management,JoinTree_3,2,inner,CI_COLL_PROC,CI_ACCT_1,CI_COLL_PROC.ACCT_ID == CI_ACCT_1.ACCT_ID
Collection_Process_Domain,Debt Management,JoinTree_3,3,inner,CI_COLL_PROC,CI_COLL_PROC_TM_L,CI_COLL_PROC.COLL_PROC_TMPL_CD == CI_COLL_PROC_TM_L.COLL_PROC_TMPL_CD and CI_COLL_PROC_TM_L.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,4,inner,CI_COLL_PROC,CI_LOOKUP_VAL_L_1,CI_COLL_PROC.COLL_STATUS_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'COLL_STATUS_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,5,inner,CI_COLL_PROC,CI_LOOKUP_VAL_L_3,CI_COLL_PROC.COLL_STAT_RSN_FLG == CI_LOOKUP_VAL_L_3.FIELD_VALUE and CI_LOOKUP_VAL_L_3.FIELD_NAME == 'COLL_STAT_RSN_FLG' and CI_LOOKUP_VAL_L_3.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,6,inner,CI_COLL_EVT,CI_COLL_EVT_TYP_L,CI_COLL_EVT.COLL_EVT_TYP_CD == CI_COLL_EVT_TYP_L.COLL_EVT_TYP_CD and CI_COLL_EVT_TYP_L.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,7,inner,CI_COLL_PROC,CI_ACCT_PER_1,CI_COLL_PROC.ACCT_ID == CI_ACCT_PER_1.ACCT_ID and CI_ACCT_PER_1.MAIN_CUST_SW == 'Y'
Collection_Process_Domain,Debt Management,JoinTree_3,8,inner,CI_ACCT_PER_1,CI_PER_NAME_1,CI_ACCT_PER_1.PER_ID == CI_PER_NAME_1.PER_ID and CI_PER_NAME_1.NAME_TYPE_FLG == 'PRIM'
Collection_Process_Domain,Debt Management,JoinTree_3,9,inner,CI_COLL_PROC,CI_COLL_CL_CNTL_L,CI_COLL_PROC.COLL_CL_CNTL_CD == CI_COLL_CL_CNTL_L.COLL_CL_CNTL_CD and CI_COLL_CL_CNTL_L.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,10,leftOuter,CI_COLL_PROC,CI_LOOKUP_VAL_L_4,CI_COLL_PROC.COLL_CAT_PRIO_FLG == CI_LOOKUP_VAL_L_4.FIELD_VALUE and CI_LOOKUP_VAL_L_4.FIELD_NAME == 'COLL_CAT_PRIO_FLG' and CI_LOOKUP_VAL_L_4.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,11,leftOuter,CI_COLL_PROC,CI_LOOKUP_VAL_L_5,CI_COLL_PROC.CRIT_PRIO_FLG == CI_LOOKUP_VAL_L_5.FIELD_VALUE and CI_LOOKUP_VAL_L_5.FIELD_NAME == 'CRIT_PRIO_FLG' and CI_LOOKUP_VAL_L_5.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,12,inner,CI_COLL_EVT,CI_LOOKUP_VAL_L_6,CI_COLL_EVT.COLL_EVT_STAT_FLG == CI_LOOKUP_VAL_L_6.FIELD_VALUE and CI_LOOKUP_VAL_L_6.FIELD_NAME == 'COLL_EVT_STAT_FLG' and CI_LOOKUP_VAL_L_6.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,13,leftOuter,CI_COLL_EVT,CMS_IS_NEXT_COLL_EVT,CI_COLL_EVT.COLL_PROC_ID == CMS_IS_NEXT_COLL_EVT.COLL_PROC_ID and CI_COLL_EVT.EVT_SEQ == CMS_IS_NEXT_COLL_EVT.EVT_SEQ
Collection_Process_Domain,Debt Management,JoinTree_3,14,leftOuter,CI_ACCT_1,CI_BILL_CYC_L,CI_ACCT_1.BILL_CYC_CD == CI_BILL_CYC_L.BILL_CYC_CD and CI_BILL_CYC_L.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,15,leftOuter,CI_ACCT_1,CI_ACCT_MGMT_GR_L,CI_ACCT_1.ACCT_MGMT_GRP_CD == CI_ACCT_MGMT_GR_L.ACCT_MGMT_GRP_CD and CI_ACCT_MGMT_GR_L.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,16,inner,CI_ACCT_1,CI_CUST_CL_L,CI_ACCT_1.CUST_CL_CD == CI_CUST_CL_L.CUST_CL_CD and CI_CUST_CL_L.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,17,inner,CI_ACCT_1,CI_COLL_CL_L_1,CI_ACCT_1.COLL_CL_CD == CI_COLL_CL_L_1.COLL_CL_CD and CI_COLL_CL_L_1.LANGUAGE_CD == 'ENG'
Collection_Process_Domain,Debt Management,JoinTree_3,18,leftOuter,CI_ACCT_1,CI_BUD_PLAN_L,CI_ACCT_1.BUD_PLAN_CD == CI_BUD_PLAN_L.BUD_PLAN_CD and CI_BUD_PLAN_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,1,inner,CMS_SA_SNAPSHOT,CI_SA,CMS_SA_SNAPSHOT.SA_ID == CI_SA.SA_ID
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,2,inner,CI_SA,CI_ACCT,CI_SA.ACCT_ID == CI_ACCT.ACCT_ID
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,3,inner,CMS_SA_SNAPSHOT,CI_PER_NAME,CMS_SA_SNAPSHOT.PER_ID == CI_PER_NAME.PER_ID and CI_PER_NAME.NAME_TYPE_FLG == 'PRIM'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,4,leftOuter,CI_ACCT,CI_BILL_CYC_L,CI_ACCT.BILL_CYC_CD == CI_BILL_CYC_L.BILL_CYC_CD and CI_BILL_CYC_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,5,leftOuter,CI_ACCT,CI_ACCT_MGMT_GR_L,CI_ACCT.ACCT_MGMT_GRP_CD == CI_ACCT_MGMT_GR_L.ACCT_MGMT_GRP_CD and CI_ACCT_MGMT_GR_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,6,inner,CI_ACCT,CI_COLL_CL_L,CI_ACCT.COLL_CL_CD == CI_COLL_CL_L.COLL_CL_CD and CI_COLL_CL_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,7,inner,CI_ACCT,CI_CUST_CL_L,CI_ACCT.CUST_CL_CD == CI_CUST_CL_L.CUST_CL_CD and CI_CUST_CL_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,8,leftOuter,CI_ACCT,CI_BUD_PLAN_L,CI_ACCT.BUD_PLAN_CD == CI_BUD_PLAN_L.BUD_PLAN_CD and CI_BUD_PLAN_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,9,inner,CI_SA,CI_SA_TYPE_L,CI_SA.SA_TYPE_CD == CI_SA_TYPE_L.SA_TYPE_CD and CI_SA_TYPE_L.LANGUAGE_CD == 'ENG' and CI_SA.CIS_DIVISION == CI_SA_TYPE_L.CIS_DIVISION
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,10,inner,CI_SA,CI_LOOKUP_VAL_L,CI_SA.SA_STATUS_FLG == CI_LOOKUP_VAL_L.FIELD_VALUE and CI_LOOKUP_VAL_L.FIELD_NAME == 'SA_STATUS_FLG' and CI_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,11,leftOuter,CI_SA,CI_PREM,CI_SA.CHAR_PREM_ID == CI_PREM.PREM_ID
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,12,inner,CI_PREM,CI_PREM_TYPE_L,CI_PREM.PREM_TYPE_CD == CI_PREM_TYPE_L.PREM_TYPE_CD and CI_PREM_TYPE_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,13,leftOuter,CI_PREM,CI_MR_INSTR_L,CI_PREM.MR_INSTR_CD == CI_MR_INSTR_L.MR_INSTR_CD and CI_MR_INSTR_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,14,leftOuter,CI_PREM,CI_MR_WARN_L,CI_PREM.MR_WARN_CD == CI_MR_WARN_L.MR_WARN_CD and CI_MR_WARN_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,15,leftOuter,CI_PREM,CI_TREND_AREA_L,CI_PREM.TREND_AREA_CD == CI_TREND_AREA_L.TREND_AREA_CD and CI_TREND_AREA_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,16,leftOuter,CI_PREM,CI_STATE_L,CI_PREM.COUNTRY == CI_STATE_L.COUNTRY and CI_PREM.STATE == CI_STATE_L.STATE and CI_STATE_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,17,leftOuter,CI_PREM,CI_TIME_ZONE_L,CI_PREM.TIME_ZONE_CD == CI_TIME_ZONE_L.TIME_ZONE_CD and CI_TIME_ZONE_L.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_1,18,inner,CMS_SA_SNAPSHOT,CI_LOOKUP_VAL_L_1,CMS_SA_SNAPSHOT.CM_SNAPSHOT_TYPE_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'CM_SNAPSHOT_TYPE_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_2,19,inner,CMS_ACCT_SNAPSHOT,CI_ACCT_1,CMS_ACCT_SNAPSHOT.ACCT_ID == CI_ACCT_1.ACCT_ID
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_2,20,inner,CMS_ACCT_SNAPSHOT,CI_PER_NAME_1,CMS_ACCT_SNAPSHOT.PER_ID == CI_PER_NAME_1.PER_ID
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_2,21,leftOuter,CI_ACCT_1,CI_BILL_CYC_L_1,CI_ACCT_1.BILL_CYC_CD == CI_BILL_CYC_L_1.BILL_CYC_CD and CI_BILL_CYC_L_1.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_2,22,leftOuter,CI_ACCT_1,CI_ACCT_MGMT_GR_L_1,CI_ACCT_1.ACCT_MGMT_GRP_CD == CI_ACCT_MGMT_GR_L_1.ACCT_MGMT_GRP_CD and CI_ACCT_MGMT_GR_L_1.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_2,23,inner,CI_ACCT_1,CI_COLL_CL_L_1,CI_ACCT_1.COLL_CL_CD == CI_COLL_CL_L_1.COLL_CL_CD and CI_COLL_CL_L_1.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_2,24,inner,CI_ACCT_1,CI_CUST_CL_L_1,CI_ACCT_1.CUST_CL_CD == CI_CUST_CL_L_1.CUST_CL_CD and CI_CUST_CL_L_1.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_2,25,leftOuter,CI_ACCT_1,CI_BUD_PLAN_L_1,CI_ACCT_1.BUD_PLAN_CD == CI_BUD_PLAN_L_1.BUD_PLAN_CD and CI_BUD_PLAN_L_1.LANGUAGE_CD == 'ENG'
SA_Snapshot___Aged_Balance___Domain,Debt Management,JoinTree_2,26,inner,CMS_ACCT_SNAPSHOT,CI_LOOKUP_VAL_L_2,CMS_ACCT_SNAPSHOT.CM_SNAPSHOT_TYPE_FLG == CI_LOOKUP_VAL_L_2.FIELD_VALUE and CI_LOOKUP_VAL_L_2.FIELD_NAME == 'CM_SNAPSHOT_TYPE_FLG' and CI_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,1,inner,CI_SEV_PROC,CI_SA,CI_SEV_PROC.SA_ID == CI_SA.SA_ID
Severance_Process___Domain,Debt Management,JoinTree_1,2,inner,CI_SEV_PROC,CI_SEV_EVT,CI_SEV_PROC.SEV_PROC_ID == CI_SEV_EVT.SEV_PROC_ID
Severance_Process___Domain,Debt Management,JoinTree_1,3,inner,CI_SA,CI_ACCT,CI_SA.ACCT_ID == CI_ACCT.ACCT_ID
Severance_Process___Domain,Debt Management,JoinTree_1,4,inner,CI_ACCT,CI_ACCT_PER,CI_ACCT.ACCT_ID == CI_ACCT_PER.ACCT_ID and CI_ACCT_PER.MAIN_CUST_SW == 'Y'
Severance_Process___Domain,Debt Management,JoinTree_1,5,inner,CI_ACCT_PER,CI_PER_NAME,CI_ACCT_PER.PER_ID == CI_PER_NAME.PER_ID and CI_PER_NAME.NAME_TYPE_FLG == 'PRIM'
Severance_Process___Domain,Debt Management,JoinTree_1,6,leftOuter,CI_SEV_EVT,CMS_IS_NEXT_SEV_EVT,CI_SEV_EVT.SEV_PROC_ID == CMS_IS_NEXT_SEV_EVT.SEV_PROC_ID and CI_SEV_EVT.EVT_SEQ == CMS_IS_NEXT_SEV_EVT.EVT_SEQ
Severance_Process___Domain,Debt Management,JoinTree_1,7,inner,CI_SEV_PROC,CI_LOOKUP_VAL_L,CI_SEV_PROC.SEV_STATUS_FLG == CI_LOOKUP_VAL_L.FIELD_VALUE and CI_LOOKUP_VAL_L.FIELD_NAME == 'SEV_STATUS_FLG' and CI_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,8,inner,CI_SEV_PROC,CI_LOOKUP_VAL_L_1,CI_SEV_PROC.SEV_STAT_RSN_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'SEV_STAT_RSN_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,9,leftOuter,CI_SEV_PROC,CI_LOOKUP_VAL_L_2,CI_SEV_PROC.CRIT_PRIO_FLG == CI_LOOKUP_VAL_L_2.FIELD_VALUE and CI_LOOKUP_VAL_L_2.FIELD_NAME == 'CRIT_PRIO_FLG' and CI_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,10,inner,CI_SEV_PROC,CI_SEV_PROC_TMP_L,CI_SEV_PROC.SEV_PROC_TMPL_CD == CI_SEV_PROC_TMP_L.SEV_PROC_TMPL_CD and CI_SEV_PROC_TMP_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,11,inner,CI_SEV_EVT,CI_LOOKUP_VAL_L_3,CI_SEV_EVT.SEV_EVT_STAT_FLG == CI_LOOKUP_VAL_L_3.FIELD_VALUE and CI_LOOKUP_VAL_L_3.FIELD_NAME == 'SEV_EVT_STAT_FLG' and CI_LOOKUP_VAL_L_3.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,12,inner,CI_SEV_EVT,CI_SEV_EVT_TYPE_L,CI_SEV_EVT.SEV_EVT_TYPE_CD == CI_SEV_EVT_TYPE_L.SEV_EVT_TYPE_CD and CI_SEV_EVT_TYPE_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,13,inner,CI_SA,CI_LOOKUP_VAL_L_4,CI_SA.SA_STATUS_FLG == CI_LOOKUP_VAL_L_4.FIELD_VALUE and CI_LOOKUP_VAL_L_4.FIELD_NAME == 'SA_STATUS_FLG' and CI_LOOKUP_VAL_L_4.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,14,inner,CI_SA,CI_SA_TYPE_L,CI_SA.CIS_DIVISION == CI_SA_TYPE_L.CIS_DIVISION and CI_SA.SA_TYPE_CD == CI_SA_TYPE_L.SA_TYPE_CD
Severance_Process___Domain,Debt Management,JoinTree_1,15,leftOuter,CI_ACCT,CI_BILL_CYC_L,CI_ACCT.BILL_CYC_CD == CI_BILL_CYC_L.BILL_CYC_CD and CI_BILL_CYC_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,16,leftOuter,CI_ACCT,CI_ACCT_MGMT_GR_L,CI_ACCT.ACCT_MGMT_GRP_CD == CI_ACCT_MGMT_GR_L.ACCT_MGMT_GRP_CD and CI_ACCT_MGMT_GR_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,17,inner,CI_ACCT,CI_CUST_CL_L,CI_ACCT.CUST_CL_CD == CI_CUST_CL_L.CUST_CL_CD and CI_CUST_CL_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,18,inner,CI_ACCT,CI_COLL_CL_L,CI_ACCT.COLL_CL_CD == CI_COLL_CL_L.COLL_CL_CD and CI_COLL_CL_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,19,leftOuter,CI_ACCT,CI_BUD_PLAN_L,CI_ACCT.BUD_PLAN_CD == CI_BUD_PLAN_L.BUD_PLAN_CD and CI_BUD_PLAN_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,20,leftOuter,CI_SA,CI_PREM,CI_SA.CHAR_PREM_ID == CI_PREM.PREM_ID
Severance_Process___Domain,Debt Management,JoinTree_1,21,leftOuter,CI_PREM,CI_PREM_TYPE_L,CI_PREM.PREM_TYPE_CD == CI_PREM_TYPE_L.PREM_TYPE_CD and CI_PREM_TYPE_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,22,leftOuter,CI_PREM,CI_MR_WARN_L,CI_PREM.MR_WARN_CD == CI_MR_WARN_L.MR_WARN_CD and CI_MR_WARN_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,23,leftOuter,CI_PREM,CI_MR_INSTR_L,CI_PREM.MR_INSTR_CD == CI_MR_INSTR_L.MR_INSTR_CD and CI_MR_INSTR_L.LANGUAGE_CD == 'ENG'
Severance_Process___Domain,Debt Management,JoinTree_1,24,leftOuter,CI_PREM,CI_TIME_ZONE_L,CI_PREM.TIME_ZONE_CD == CI_TIME_ZONE_L.TIME_ZONE_CD and CI_TIME_ZONE_L.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,1,inner,CI_WO_PROC,CI_WO_EVT,CI_WO_PROC.WO_PROC_ID == CI_WO_EVT.WO_PROC_ID
Write_Off_Process___Domain,Debt Management,JoinTree_1,2,inner,CI_WO_PROC,CI_ACCT,CI_WO_PROC.ACCT_ID == CI_ACCT.ACCT_ID
Write_Off_Process___Domain,Debt Management,JoinTree_1,3,inner,CI_ACCT,CI_ACCT_PER,CI_ACCT.ACCT_ID == CI_ACCT_PER.ACCT_ID and CI_ACCT_PER.MAIN_CUST_SW == 'Y'
Write_Off_Process___Domain,Debt Management,JoinTree_1,4,inner,CI_ACCT_PER,CI_PER_NAME,CI_ACCT_PER.PER_ID == CI_PER_NAME.PER_ID and CI_PER_NAME.NAME_TYPE_FLG == 'PRIM'
Write_Off_Process___Domain,Debt Management,JoinTree_1,5,inner,CI_WO_PROC,CI_WO_PROC_TMPL_L,CI_WO_PROC.WO_PROC_TMPL_CD == CI_WO_PROC_TMPL_L.WO_PROC_TMPL_CD and CI_WO_PROC_TMPL_L.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,6,inner,CI_WO_PROC,CI_LOOKUP_VAL_L,CI_WO_PROC.WO_STATUS_FLG == CI_LOOKUP_VAL_L.FIELD_VALUE and CI_LOOKUP_VAL_L.FIELD_NAME == 'WO_STATUS_FLG' and CI_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Write_Off_Process___Domain,Debt Management,JoinTree_1,7,inner,CI_WO_PROC,CI_WO_CNTL_L,CI_WO_PROC.WO_CNTL_CD == CI_WO_CNTL_L.WO_CNTL_CD and CI_WO_CNTL_L.LANGUAGE_CD == 'ENG'
